db_id,seq_features
DB01013,-0.795481 1.505542 0.074406 -0.748776 -0.002390 1.387814 -1.124821 -0.450198 0.026680 -1.133255 -0.389999 -1.366341 -1.540540 0.095197 -1.943744 -1.345060 0.087174 0.500557 -0.950629 2.475938 0.730325 -1.108240 -1.641268 -0.721535 -0.781092 -0.740686 -1.988675 0.073549 -1.787898 -0.273685 1.430220 -1.010483 -0.717153 -0.111357 -2.455855 -1.747205 1.399757 -0.183666 -0.186547 -0.781411 -1.511584 -1.074450 -0.534360 -0.760347 -0.701963 -0.252650 -1.248910 -0.619105 2.546176 -0.551170 0.611786 -0.909880 -0.942772 -0.387772 0.024261 0.944064 -1.575036 -0.630036 -0.801185 2.274346 0.053360 1.244278 -0.881168 -0.420877
DB01015,-2.536959 2.951435 3.118360 -2.583154 2.641266 2.626940 -3.881394 -2.725218 3.453417 -2.710754 -2.351788 -2.770206 -2.718176 2.844059 -1.921585 -2.519325 -2.982783 2.920043 -3.248902 1.984789 2.748803 -2.338984 -2.250768 -3.110662 -3.026094 -2.866386 -1.636110 -2.728504 -3.010779 2.309303 2.792202 -1.848613 -2.638274 -2.982402 -3.867810 -2.379871 2.324800 -3.461451 -2.755086 -3.085207 -3.162857 -2.191722 -2.773929 -3.029180 -3.012502 -2.849132 -2.056892 -2.914377 2.582681 -3.389396 -2.442279 -2.673179 -2.834784 -2.675612 -2.286124 1.631093 -2.626581 -2.536981 -2.590786 2.360709 -2.928814 2.311064 -2.850596 -2.696809
DB01016,-1.369615 1.823158 2.011470 -0.792869 1.443134 1.347480 -1.806765 -0.717985 1.025752 -1.234062 -0.676183 -1.374292 -1.829603 0.695396 -1.804683 -1.487784 -0.454190 1.717376 -1.190716 2.519600 0.878867 0.684584 -2.853230 -0.858832 -1.163140 -1.302789 -1.271878 -0.051795 -2.078169 0.306207 1.695668 -1.408481 -1.510949 -1.190666 -1.379398 -1.601734 1.673007 -0.024220 -0.668842 -1.112555 -1.961149 -1.535819 -0.695480 -1.108169 -1.054648 -0.556569 -1.643004 -1.318768 2.731935 -1.232883 0.166257 -1.596008 -1.693420 -0.878042 -0.122130 -0.439728 -1.469744 -1.024943 -1.192313 1.917721 -0.694459 1.588676 -1.132902 -1.663929
DB01017,0.552020 -0.573030 -0.136403 0.564561 0.014654 -0.466247 0.666390 0.618832 -0.440671 0.546266 0.443907 0.579679 0.618030 -0.556335 0.423199 0.634096 0.532481 -0.477009 0.620580 -0.429032 -0.581720 0.504446 0.473685 0.598348 0.611913 0.565263 0.237790 0.522315 0.586441 -0.299653 -0.623431 0.496487 0.606982 0.578195 0.691822 0.661989 -0.509567 0.675495 0.576840 0.591734 0.549906 0.504709 0.553955 0.580875 0.546077 0.542595 0.500362 0.618196 -0.129934 0.588175 0.385733 0.516484 0.533348 0.586564 0.335598 -0.326645 0.592560 0.473803 0.551283 -0.353035 0.523778 -0.514970 0.567438 0.414646
DB01018,-0.231935 -0.159892 -0.331615 -0.372931 0.146894 0.119576 0.137941 -0.283354 0.216266 -0.061911 -0.236694 -0.010484 0.122153 0.181702 0.521823 -0.028734 -0.519873 0.207630 -0.318294 -0.497725 0.204719 -0.338569 0.561857 -0.199543 -0.174247 -0.193664 0.366845 -0.532530 0.231060 0.554321 -0.138223 -0.071253 -0.147381 -0.370878 0.294705 0.112550 -0.064966 -0.665079 -0.400788 -0.285272 0.014253 0.471962 -0.340728 -0.195390 -0.218416 -0.452967 0.046080 -0.180105 -0.402064 -0.327073 -0.731688 0.027563 -0.072702 -0.301226 -0.505955 0.193578 -0.085801 -0.126668 -0.208896 -0.420195 -0.413472 -0.160759 -0.134540 -0.329517
DB01019,0.824884 -0.895583 -0.689415 0.860080 -0.736711 -0.941346 0.917538 0.825562 -0.715297 0.919558 0.717113 0.914068 0.943915 -0.793206 0.876375 0.871924 0.752185 -0.873534 0.902918 -0.905758 -0.835628 0.704749 0.860830 0.887355 0.843162 0.857585 0.620759 0.760601 0.908575 -0.714784 -0.890790 0.825663 0.809540 0.809605 0.790513 0.843629 -0.910177 0.649801 0.782220 0.874771 0.847424 0.823093 0.884591 0.899450 0.895081 0.818987 0.872713 0.853366 -0.612902 0.797707 0.693686 0.879125 0.918133 0.779080 0.771746 -0.807368 0.838770 0.827277 0.842494 -0.913005 0.796933 -0.905397 0.868175 0.799742
DB01021,-0.864456 2.566515 1.385320 -1.379469 0.289152 1.900463 -2.251569 -1.647642 2.253216 -1.906944 0.490095 -1.726382 -2.435815 2.184786 -3.043310 -1.225427 -1.489112 1.956026 -2.599495 1.865858 2.302582 -1.109294 -2.554878 -2.043056 -1.434346 -1.586979 0.873023 -1.872574 -1.911226 1.409515 2.253368 -0.502265 -1.596755 -1.296173 -1.843657 -0.908838 2.739227 -1.742241 -1.334412 -1.956836 -2.547038 -2.316737 -1.464295 -2.500362 -2.046228 -1.600248 -1.297637 -1.378297 1.997291 -1.565124 -1.148036 -2.780582 -1.828741 -0.773067 -1.132559 1.842306 -0.873983 -1.881206 -0.979994 1.750444 -1.192746 2.223188 -2.032344 -0.797289
DB01023,-1.344728 2.689718 3.303229 -1.417483 1.875887 2.453228 -2.432295 -1.442300 2.543135 -2.304146 -0.097176 -1.949699 -3.296437 2.675895 -2.801471 -2.017333 -1.340118 3.168330 -2.358347 3.260432 1.993838 0.565784 -4.923990 -1.773381 -1.537424 -1.829336 -0.053169 -0.970597 -2.562035 0.658224 2.396664 -1.053515 -2.266952 -2.156567 -1.391952 -1.845132 3.435713 -0.102224 -1.256424 -2.031513 -1.490380 -2.674511 -1.465865 -2.140973 -2.230309 -1.398879 -2.248833 -1.911691 4.445808 -1.149945 -0.415829 -2.966149 -2.256608 -1.469923 -1.124880 1.759098 -1.863479 -2.130875 -1.341956 3.154913 -1.085314 3.225691 -2.104523 -2.211179
DB01024,0.158776 -0.141731 -0.534729 0.132252 -0.745877 -0.250775 0.216139 0.013725 -0.351441 0.238622 0.054867 0.177857 0.369689 -0.274102 0.506208 0.227723 -0.045799 -0.416224 0.181458 -0.645565 -0.028989 -0.155614 0.646685 0.012217 0.055999 0.137643 0.217207 -0.145813 0.283299 -0.076093 -0.142071 0.214311 0.125620 0.120171 0.049417 0.261913 -0.323956 -0.419836 0.005407 0.135688 0.060368 0.174463 0.085806 0.119688 0.137935 -0.010501 0.398758 0.201191 -0.484171 -0.106327 -0.110752 0.240909 0.321882 0.105223 0.101503 -0.269385 0.282024 0.102668 0.143094 -0.450123 0.059740 -0.426179 0.111332 0.420720
DB01026,-2.234427 3.554285 -0.502344 -1.747299 -0.820291 1.991645 -1.758679 -2.024456 0.266886 -2.218117 -0.356194 -2.987254 -2.645262 1.305095 -1.180259 -3.200434 -1.297916 2.305434 -1.037823 2.665752 2.227838 3.216295 -5.883177 -1.201999 -1.935358 -1.947552 -0.042167 -0.015361 -2.714901 0.457483 2.632241 -2.731816 -3.333703 -2.258951 0.089729 -3.215410 3.253627 1.888405 -1.740476 -1.657707 -0.821338 -5.106658 -1.591663 -1.285834 -1.650654 -1.742209 -3.272079 -2.176809 2.783735 -1.745106 -0.655427 -3.146617 -0.864156 -2.631681 -1.678274 -0.259972 -2.755962 -3.099753 -2.689140 2.563762 -1.364255 2.710822 -1.895807 -2.948242
DB01030,-0.113108 -0.115129 -0.277715 0.041990 -0.785448 -0.184218 -0.109385 -0.005793 -0.425410 0.100808 -0.190494 0.062252 0.281498 -0.368405 0.326835 0.025503 0.082281 -0.416022 0.158594 -0.324639 0.010416 -1.072218 0.672303 -0.099628 -0.063478 0.111583 -0.219265 -0.265298 0.169123 -0.293612 -0.091759 -0.016744 0.158703 0.242164 -0.568121 -0.115625 -0.219349 -0.606582 0.052921 0.132282 -0.127003 0.149997 -0.060677 -0.005592 0.082312 0.022020 0.250064 0.104219 -0.601719 -0.065032 -0.051789 0.334149 0.083696 0.066595 0.133226 -0.103714 0.005282 0.189227 0.008797 -0.363020 0.047900 -0.210250 0.107404 0.393607
DB01032,-1.596676 2.142547 1.748636 -1.541017 0.669358 1.690749 -1.923504 -2.033615 1.571526 -1.814406 -1.916310 -1.888320 -1.517518 1.955923 -2.141684 -1.515905 -2.261051 1.353447 -1.670706 0.634369 2.214451 -0.390618 -1.432098 -2.071418 -2.193689 -2.106269 -0.687960 -2.127808 -2.133109 1.970171 2.133563 -1.675012 -2.236496 -2.116880 -0.785975 -0.968413 1.732298 -1.888200 -1.927936 -1.903889 -2.662295 -2.347528 -1.673679 -1.959101 -1.987867 -2.011413 -1.457043 -1.948890 -0.039600 -2.315253 -1.882450 -2.333959 -1.725540 -1.907276 -1.730149 1.122868 -1.126282 -2.304347 -1.801502 0.816072 -1.994380 1.980924 -2.201976 -1.389279
DB01035,0.116179 -0.354366 -0.234247 0.321845 -0.231880 -0.429507 0.095604 0.162199 -0.039725 0.259267 0.103850 0.340382 0.355169 0.080188 0.465055 0.366572 0.035948 -0.288941 0.222775 -0.727198 -0.214891 -0.127651 0.750820 0.183393 0.103354 0.216723 0.326954 -0.171426 0.342892 -0.139599 -0.311760 0.335474 0.201008 0.142116 0.101519 0.381166 -0.386370 -0.340842 0.157471 0.190523 0.040547 0.447199 0.209689 0.163631 0.184924 0.057478 0.396476 0.184013 -0.623301 0.088170 0.012148 0.367089 0.215238 0.202766 0.164974 -0.397383 0.306716 0.275314 0.217136 -0.580414 0.101667 -0.325850 0.205951 0.272484
DB01036,-0.236773 -0.020793 0.067742 0.037046 -0.046793 -0.237875 -0.277798 -0.131751 0.236736 -0.069251 -0.288581 0.020179 -0.077055 0.256253 0.164307 0.015663 -0.216656 0.137688 -0.067659 -0.371480 0.089593 -0.080101 0.330870 -0.090686 -0.195328 -0.117262 0.136910 -0.339778 -0.041280 0.072604 0.084574 0.029602 -0.175069 -0.178921 -0.101202 0.051629 -0.029629 -0.391332 -0.108493 -0.094025 -0.225062 -0.015958 -0.043825 -0.112753 -0.150395 -0.109241 -0.024358 -0.130538 -0.335745 -0.139357 -0.107744 -0.041712 -0.132485 -0.147001 -0.044114 -0.046743 0.028120 -0.049885 -0.105479 -0.225987 -0.222211 0.000201 -0.079879 -0.084532
DB01037,-0.131150 1.259142 1.722439 -0.092662 1.304896 1.153704 -0.672602 -0.269129 1.340264 -1.061012 -0.331211 -0.737888 -1.183948 0.913898 -2.777667 -0.315124 -0.356065 0.978351 -0.438467 1.620448 0.733910 1.088828 -1.776753 -0.690009 -0.494296 -0.749613 -1.213502 -0.226333 -1.341482 0.382639 1.120569 -0.489512 -0.553936 -0.347223 -0.449454 -0.014520 1.189474 0.748171 -0.123892 -0.626462 -1.226948 -1.901744 -0.236953 -0.677311 -0.823002 -0.417985 -0.916849 -0.444055 1.786281 -0.112538 0.028655 -1.255108 -1.091572 -0.093580 -0.447656 0.960973 -0.392674 -1.131544 -0.220133 1.479142 -0.150613 1.566515 -1.068668 -0.031855
DB01039,-2.576788 3.095313 1.459212 -2.170671 0.541439 2.380273 -2.733004 -2.743117 1.879622 -2.785050 -3.000674 -2.748057 -2.432105 2.521936 -3.597476 -2.547546 -2.848455 2.362411 -2.149971 1.481771 3.046516 -0.274757 -2.252435 -2.831949 -3.122935 -2.980315 -2.261685 -2.772089 -3.246313 2.164045 3.213212 -2.724540 -3.184404 -2.726111 -1.444249 -2.049941 2.542695 -2.197007 -2.553164 -2.653723 -3.541602 -3.450550 -2.324643 -2.549256 -2.749966 -2.468135 -2.676389 -2.892812 0.441360 -2.939843 -2.222318 -3.025535 -2.915719 -2.746641 -2.216063 1.739468 -2.310731 -3.122303 -2.729728 1.580297 -2.667061 2.962298 -3.057548 -1.992589
DB01041,-2.333426 2.275984 1.642068 -2.470102 2.428125 2.439630 -2.463602 -1.834799 0.525884 -2.527833 -2.104246 -2.444455 -2.515406 1.012957 -2.618683 -2.593393 -1.489299 2.147152 -2.126373 3.201694 1.848000 -3.016759 -2.679730 -2.666303 -1.971526 -2.132221 -3.131529 -1.445464 -2.448125 1.333956 2.401193 -2.520803 -2.084587 -1.833305 -2.399620 -2.907212 2.531542 -0.895622 -1.660062 -1.968050 -1.508703 -1.860883 -2.455592 -2.192967 -2.246057 -1.741827 -2.626436 -2.145111 2.466990 -1.625294 -1.556383 -1.738814 -2.626135 -1.947145 -1.857991 3.114089 -2.601113 -2.054552 -2.248650 3.561994 -2.150538 2.489747 -2.067672 -2.464659
DB01043,0.224909 -0.253789 -0.323897 0.283484 -0.436703 -0.288959 0.348935 0.118240 -0.133947 0.282748 0.072129 0.316859 0.486193 0.045797 0.241297 0.356857 -0.063436 -0.359958 0.272215 -0.641028 -0.090461 0.201357 0.725485 0.132219 0.091376 0.155592 0.259197 -0.185967 0.320361 -0.048810 -0.204596 0.288017 0.162127 0.132550 0.547330 0.515853 -0.304571 -0.218879 0.063128 0.159669 -0.098655 0.291313 0.232843 0.187850 0.197894 0.023227 0.398960 0.192165 -0.771276 -0.003266 -0.089168 0.258058 0.291123 0.154318 0.095205 -0.281947 0.313793 0.125751 0.222979 -0.574808 0.090394 -0.299461 0.097447 0.408700
DB01044,0.648821 -0.596598 -0.061459 0.679056 -0.100906 -0.657096 0.547255 0.686029 -0.040632 0.665943 0.706656 0.659779 0.617122 -0.473730 0.676374 0.671611 0.611239 -0.523978 0.561086 -0.412370 -0.751925 0.520666 0.401382 0.666979 0.667355 0.660230 0.598357 0.614944 0.604213 -0.401610 -0.676649 0.741007 0.679376 0.605603 0.431472 0.623483 -0.670673 0.500928 0.645294 0.610005 0.624763 0.556298 0.679120 0.626719 0.637766 0.643510 0.690713 0.663709 -0.262190 0.675284 0.658890 0.585162 0.556733 0.669747 0.631720 -0.488827 0.614491 0.673810 0.675728 -0.419103 0.604115 -0.626902 0.644245 0.570673
DB01045,-0.249977 -0.355211 -1.107941 0.112620 -0.868407 -0.551641 0.073040 0.094496 -1.062822 0.345748 -0.088724 0.188555 0.397499 -0.782987 0.442872 -0.195070 0.346319 -0.435207 0.488566 -0.195063 -0.370511 0.264740 0.316122 0.389139 0.059865 0.187553 -0.587488 0.361632 0.234070 -0.548068 -0.270432 -0.395914 -0.125743 0.073051 0.029625 -0.465169 -0.488225 0.388926 0.231681 0.344019 0.337666 0.689240 0.235769 0.566648 0.438150 0.359428 -0.113532 -0.102590 -0.093444 0.220025 0.364483 0.494172 0.252477 -0.208483 0.421385 -0.880735 -0.385903 0.496832 -0.166907 -0.456640 0.199439 -0.294864 0.413242 -0.105028
DB01048,0.200350 -0.498707 -0.701315 0.363095 -0.667017 -0.557703 0.431645 0.218340 -0.395435 0.455493 -0.051593 0.449583 0.644631 -0.135069 0.721917 0.443633 0.059264 -0.500098 0.364860 -1.105951 -0.246187 -0.047035 0.923315 0.281898 0.224081 0.318712 0.454246 -0.140043 0.546601 -0.169187 -0.458174 0.380455 0.303561 0.220222 0.583405 0.552882 -0.559280 -0.378669 0.134061 0.313578 0.190298 0.472127 0.296903 0.298699 0.339494 0.151324 0.562785 0.329039 -1.192029 0.100048 -0.049844 0.503200 0.487541 0.234881 0.223664 -0.566981 0.400678 0.284389 0.300975 -0.962860 0.144559 -0.660110 0.334620 0.446446
DB01050,0.366517 1.066587 1.016361 -0.295008 0.421447 0.601110 -0.021212 -0.410149 0.978730 -0.551175 0.033105 -0.448052 -0.653364 0.806638 -1.441182 -0.096120 -0.569015 0.539796 -0.390294 0.459448 0.695335 2.157556 -1.077078 -0.548713 -0.414861 -0.660464 0.364831 0.089147 -0.816140 0.261936 0.855323 0.099165 -0.673935 -0.520863 0.449929 0.403411 0.689884 0.560828 -0.504315 -0.545566 -0.699485 -1.546629 -0.058840 -0.424873 -0.492721 -0.427223 -0.266658 -0.453679 0.626520 -0.453018 -0.210010 -1.135126 -0.370037 -0.364225 -0.388786 0.515819 0.355104 -0.961004 -0.062949 0.641856 -0.427559 0.795854 -0.840918 -0.147717
DB01051,0.769245 -0.841059 -0.636234 0.843769 -0.716392 -0.869907 0.872749 0.805610 -0.688351 0.885055 0.699002 0.875151 0.910907 -0.761967 0.746765 0.836273 0.741684 -0.859594 0.886226 -0.869271 -0.795700 0.702827 0.756355 0.861676 0.813901 0.830615 0.534612 0.747716 0.857068 -0.704847 -0.853897 0.780320 0.785632 0.786389 0.763723 0.812559 -0.901364 0.670150 0.773960 0.849470 0.788991 0.762126 0.868967 0.864203 0.869031 0.807742 0.839175 0.826231 -0.570311 0.755095 0.695073 0.833567 0.886063 0.750018 0.760481 -0.758278 0.812506 0.795536 0.816305 -0.902535 0.787423 -0.834391 0.831816 0.798725
DB01053,0.737423 -0.862909 -0.684959 0.830712 -0.679676 -0.885973 0.849262 0.799397 -0.668808 0.890386 0.671379 0.863871 0.919987 -0.729501 0.842424 0.803872 0.759231 -0.920869 0.878712 -0.822366 -0.814863 0.535685 0.852665 0.880391 0.811203 0.838346 0.490386 0.759604 0.882162 -0.744889 -0.857506 0.735174 0.796865 0.770867 0.663907 0.756556 -0.921463 0.598477 0.772463 0.854006 0.803961 0.847188 0.847757 0.869802 0.877604 0.822313 0.832656 0.827208 -0.614488 0.783300 0.707932 0.864957 0.899105 0.761734 0.756720 -0.778461 0.773470 0.847436 0.783506 -0.855436 0.797084 -0.871177 0.863074 0.835169
DB01058,-0.341220 0.165188 -0.768024 -0.049321 -0.673655 0.058313 0.007574 -0.128238 -0.849023 0.013860 -0.292498 -0.061940 -0.012597 -0.329693 -0.071591 -0.395197 0.174796 0.018408 0.165066 0.180953 -0.208434 0.668819 -0.948671 0.173905 -0.082197 -0.066149 -0.511010 0.107658 -0.207943 -0.220493 0.168546 -0.631637 -0.409311 -0.298620 0.364694 -0.295414 -0.141779 0.608367 0.033002 0.106063 0.072777 -0.247287 0.003286 0.338785 0.125849 0.105462 -0.438034 -0.237265 -0.339236 0.115061 0.399961 -0.036694 0.069418 -0.201746 0.328336 -0.755058 -0.393409 0.141429 -0.231272 0.232245 0.003082 0.111171 0.047535 -0.168352
DB01059,0.350866 0.020170 1.115538 0.416762 1.299647 0.081734 -0.236041 0.461573 1.202772 0.151445 0.392899 0.182954 -0.082229 0.150522 -0.094660 0.271736 0.413509 0.137998 -0.050327 0.713956 -0.563179 0.075234 -0.423322 0.252033 0.298366 0.232952 0.062727 0.362782 -0.114543 0.114149 -0.162547 0.452158 0.470056 0.228186 -0.649117 0.260597 -0.138419 0.292335 0.392494 0.115766 -0.102296 0.038209 0.290571 0.104847 0.110478 0.291888 0.276622 0.256217 0.405465 0.500824 0.708329 0.015345 -0.064534 0.509019 0.388219 0.243441 0.163274 0.388289 0.362351 0.581942 0.402291 0.141154 0.130473 0.338197
DB01060,0.231398 -0.480782 -0.718925 0.357380 -0.583642 -0.545203 0.395893 0.232845 -0.379240 0.436124 0.081926 0.412780 0.619026 -0.191809 0.679574 0.416619 0.116195 -0.595516 0.369679 -1.047873 -0.254449 -0.084078 0.887779 0.319366 0.233622 0.326711 0.380543 -0.056497 0.517587 -0.298389 -0.439560 0.359616 0.315067 0.236788 0.453454 0.533172 -0.585038 -0.380389 0.163391 0.347922 0.236169 0.409698 0.288547 0.312575 0.336319 0.213192 0.520448 0.364832 -1.033535 0.181329 0.009588 0.468414 0.480533 0.273011 0.227242 -0.587815 0.394018 0.299367 0.289484 -0.863318 0.170766 -0.622800 0.358090 0.507564
DB01062,0.503097 -0.213325 -0.424384 0.508412 -0.422065 -0.369423 0.469738 0.326783 -0.537450 0.393987 0.418317 0.395629 0.288687 -0.251670 -0.152378 0.391020 0.434923 -0.351793 0.534808 -0.219973 -0.322292 1.139697 -0.051581 0.437434 0.347405 0.332856 0.180523 0.541380 0.233784 -0.409061 -0.197947 0.344466 0.169597 0.349299 0.579470 0.412176 -0.321895 0.886479 0.459695 0.419293 0.282737 0.016829 0.565798 0.517054 0.439114 0.366202 0.238139 0.277383 -0.013767 0.400674 0.525593 0.212931 0.455029 0.246072 0.437809 -0.584469 0.451749 0.230885 0.406070 -0.297202 0.471183 -0.208064 0.284168 0.298411
DB01063,0.594372 -0.654340 -0.332248 0.477949 0.033569 -0.543713 0.838863 0.560541 -0.412706 0.615214 0.593009 0.647148 0.694815 -0.510030 0.659797 0.673192 0.399603 -0.456434 0.556614 -0.600017 -0.603920 0.749286 0.532925 0.600920 0.617083 0.552168 0.521443 0.587600 0.705549 -0.285030 -0.664004 0.619067 0.583339 0.412520 1.016752 0.710626 -0.621015 0.601920 0.475654 0.549209 0.696410 0.668222 0.568675 0.651336 0.576567 0.435676 0.600648 0.574416 -0.319511 0.517728 0.265735 0.606676 0.673560 0.468687 0.302523 -0.313267 0.590244 0.477037 0.566842 -0.550217 0.435385 -0.705984 0.568897 0.343226
DB01064,0.833900 -0.662975 -0.305828 0.710758 -0.529899 -0.621841 0.764999 0.673891 -0.284563 0.683528 0.829834 0.711043 0.591325 -0.665379 0.418791 0.730881 0.640993 -0.620676 0.634648 -0.572408 -0.565901 0.648837 0.529487 0.694730 0.713045 0.693648 0.708594 0.679779 0.689659 -0.490874 -0.664248 0.704811 0.639609 0.648592 0.448421 0.743996 -0.492353 0.589943 0.691635 0.653186 0.648416 0.541052 0.746844 0.650065 0.671026 0.696888 0.695159 0.700902 -0.040430 0.717596 0.650631 0.471628 0.687305 0.734057 0.661037 -0.531196 0.753901 0.674678 0.763299 -0.615536 0.725752 -0.634144 0.638420 0.756193
DB01065,-0.669462 0.530624 2.279871 -0.883894 2.214986 1.336978 -0.225135 -0.438331 1.268767 -0.991068 -0.606879 -0.685696 -0.549992 0.280999 -1.396685 -0.268883 -0.637173 1.519986 -0.818159 1.519595 0.374764 -0.633484 -1.055765 -0.666634 -0.411661 -0.706213 -1.028610 -0.844660 -0.684274 1.637293 0.368473 -0.827599 -0.203972 -0.581053 0.674708 0.085489 0.694904 0.452163 -0.425243 -0.743249 -0.383772 -0.377843 -0.959253 -0.865797 -0.923595 -0.829269 -0.931818 -0.504862 0.816956 -0.294859 -0.924187 -0.664318 -1.498697 -0.220971 -1.363221 1.967174 -0.400542 -0.815672 -0.581261 1.704685 -0.876610 0.986167 -0.739718 -1.168155
DB01067,-2.113860 1.844910 3.074175 -1.491264 2.305059 1.875239 -2.885422 -1.616351 2.887536 -1.931958 -2.007506 -1.914128 -1.879552 1.974725 -1.546010 -1.583685 -2.182690 2.172951 -2.451504 1.213876 2.019122 -2.078446 -1.303807 -1.988110 -2.084061 -1.955872 -1.130349 -2.239230 -2.264737 1.821839 2.077156 -1.333563 -1.552585 -1.832890 -2.549214 -1.298198 1.749069 -3.231672 -2.004568 -2.182457 -3.254271 -1.269358 -1.839417 -2.463762 -2.184270 -1.822278 -1.437835 -1.752628 0.789380 -2.396065 -1.635486 -1.704587 -2.393279 -1.431887 -1.243447 0.528080 -1.823852 -1.872699 -1.698780 1.422828 -1.833199 1.593142 -1.961332 -1.388670
DB01068,-3.021793 2.250274 2.239186 -3.502812 3.257379 3.286786 -2.090137 -3.254492 1.847906 -3.074999 -3.819320 -2.909431 -2.142874 2.607525 -1.587413 -2.596384 -3.831691 3.180783 -3.013017 1.429482 3.070919 -2.037099 -1.593529 -3.184829 -3.140987 -3.259092 -2.207047 -3.602378 -2.322073 3.634748 2.464395 -2.904007 -2.853070 -3.381910 -0.199786 -1.835912 2.447207 -3.014258 -3.458533 -3.293734 -2.584950 -2.045799 -3.466618 -2.876405 -3.227387 -3.922149 -2.722594 -3.064765 0.344879 -3.529109 -4.368774 -2.563599 -2.771750 -3.361610 -4.269593 2.463824 -2.598367 -3.443555 -3.309986 1.696732 -3.799640 2.339058 -3.092302 -3.710950
DB01069,-0.200626 -0.162746 0.304122 -0.104961 0.363663 -0.011256 0.006005 -0.123124 0.114100 -0.078452 -0.120465 0.049807 0.083494 0.250614 0.190476 0.138180 -0.263378 0.298616 -0.158922 -0.143201 -0.026172 -0.172531 0.559908 -0.114457 -0.097517 -0.130946 0.001577 -0.399415 0.060800 0.416907 -0.069029 0.010895 -0.017529 -0.213893 0.310014 0.192344 -0.122959 -0.362627 -0.152055 -0.178124 -0.065047 0.302829 -0.153208 -0.135116 -0.147301 -0.287674 0.012658 -0.147883 -0.323624 -0.102316 -0.408428 0.023352 -0.231159 -0.041440 -0.347245 0.228549 0.014365 -0.030423 -0.088364 -0.099951 -0.308005 -0.059603 -0.090840 -0.287009
DB01072,-0.885590 1.712546 1.066721 -0.526452 0.801878 1.304068 -1.308166 -0.840513 1.231376 -1.461664 -1.160239 -1.217185 -1.560071 1.393505 -3.056707 -1.025227 -0.817512 1.411550 -0.759998 1.617813 1.267847 1.088946 -2.039174 -1.124111 -1.151999 -1.260253 -1.910746 -0.663732 -1.916604 0.420189 1.709746 -1.121848 -1.272929 -0.930955 -1.158983 -0.754990 1.397593 0.103210 -0.694302 -1.086797 -1.841302 -2.151132 -0.641491 -0.941957 -1.236998 -0.793046 -1.469869 -1.066494 1.754610 -0.690383 -0.297411 -1.689257 -1.427765 -0.836861 -0.629698 0.942964 -1.050925 -1.460815 -0.883247 1.441200 -0.627207 1.812878 -1.544994 -0.349762
DB01074,0.558621 -0.626697 -0.246722 0.586190 -0.210329 -0.530247 0.555912 0.545664 -0.218292 0.585041 0.544892 0.647780 0.512474 -0.339385 0.618528 0.564687 0.537897 -0.439591 0.525102 -0.283289 -0.665152 0.388108 0.488862 0.609885 0.575328 0.574160 0.430569 0.582028 0.591624 -0.612767 -0.556841 0.605322 0.528110 0.464639 0.481975 0.434888 -0.543794 0.510889 0.544467 0.527351 0.628099 0.800835 0.604405 0.606446 0.595102 0.547176 0.564347 0.495756 -0.056467 0.529492 0.539669 0.623573 0.515711 0.457026 0.573377 -0.561095 0.478567 0.680158 0.580433 -0.455159 0.555692 -0.508406 0.591256 0.406357
DB01075,-0.006269 -0.506878 0.311866 -0.025994 0.556758 -0.315509 0.244628 0.060049 -0.112146 0.137544 0.002728 0.261053 0.214802 0.045494 0.365451 0.182414 0.032218 0.136649 0.082074 -0.179474 -0.370009 0.461303 0.389374 0.201183 0.191402 0.067736 0.281806 0.220625 0.180882 0.086855 -0.392086 0.200590 0.184035 -0.028874 0.234341 0.181588 -0.285000 0.299232 0.029094 0.035045 0.642284 0.391677 0.079310 0.257262 0.086744 -0.064071 0.067575 -0.052535 0.042578 0.169580 -0.063913 0.212085 0.256516 -0.007159 -0.144406 0.121344 0.361490 0.225845 0.007455 -0.029593 -0.149995 -0.144081 0.221223 -0.428797
DB01080,-0.632707 -0.165200 1.684668 -0.795186 2.425900 0.956173 -0.086051 -0.163979 0.331172 -0.714882 -0.891977 -0.375808 -0.283867 -0.048690 -0.071334 -0.180465 -0.469019 0.894080 -0.547211 0.919540 0.122670 -1.576077 0.151042 -0.354448 -0.224599 -0.433545 -1.601696 -0.757689 -0.102683 1.007349 -0.148243 -0.744054 0.136622 -0.347193 0.417137 0.000349 0.285250 -0.120576 -0.309101 -0.468729 0.081800 0.398876 -0.917079 -0.606093 -0.632880 -0.633280 -0.739529 -0.330107 0.903146 -0.251313 -1.104010 0.091891 -1.028276 -0.325773 -1.479371 1.190795 -0.627788 -0.403067 -0.606448 1.093545 -0.791528 0.522114 -0.297561 -1.433335
DB01081,0.408456 -0.768646 -0.301547 0.405709 -0.092709 -0.555835 0.613385 0.540513 -0.441770 0.548304 0.365199 0.600519 0.660714 -0.668876 0.717772 0.628949 0.431926 -0.288673 0.492433 -0.599141 -0.565194 0.031672 0.792516 0.579535 0.574610 0.547910 0.310406 0.330096 0.667383 -0.053777 -0.725249 0.485629 0.631909 0.518123 0.729353 0.617102 -0.675934 0.377208 0.478229 0.535375 0.685451 0.858920 0.431017 0.472239 0.507982 0.388760 0.484299 0.541271 -0.332748 0.529804 0.225330 0.682136 0.421527 0.508513 0.202940 -0.228999 0.520332 0.552972 0.480356 -0.536845 0.376879 -0.622268 0.580328 0.242125
