db_id,seq_features
DB01240,0.168972 -0.006106 -0.296470 0.046920 -0.014260 -0.102746 -0.109168 0.048005 0.012864 0.106818 0.213244 0.110686 -0.056222 0.243342 0.167793 0.099443 0.006687 -0.242973 -0.121225 -0.438462 0.112962 -0.983653 0.388429 -0.178328 0.026053 0.087705 0.513459 -0.276057 0.244531 -0.142684 -0.099192 0.210855 0.144155 0.142621 -0.458628 0.084335 0.069675 -0.593876 -0.111412 0.018523 -0.124551 0.068118 -0.081745 -0.186171 0.006530 -0.040968 0.311998 0.138030 -1.312227 -0.034776 -0.197202 0.156779 0.094221 0.224729 0.102183 -0.029928 0.201136 0.061297 0.173877 -0.384187 -0.024085 -0.189604 0.047097 0.465441
DB01241,-1.743806 1.815479 0.936308 -1.731331 0.192765 1.245997 -1.695875 -2.059018 0.516343 -1.594932 -2.017051 -1.575420 -1.161100 1.646724 -1.317409 -1.473689 -2.325894 1.230402 -1.588911 0.257001 1.872093 -0.455582 -0.654782 -1.958073 -2.144188 -2.028321 -0.325539 -2.086280 -1.679369 1.510944 1.845232 -1.617184 -2.079753 -2.177994 -0.525260 -0.854289 1.150714 -2.045783 -2.063115 -1.851761 -2.358759 -1.662385 -1.740135 -1.699532 -1.838938 -1.999748 -1.295790 -2.007544 -0.356116 -2.347938 -2.114709 -1.838011 -1.608377 -2.100636 -1.632858 0.842117 -0.944169 -1.910248 -1.832530 0.434414 -2.146762 1.346173 -1.931859 -1.462829
DB01242,-0.550565 1.971821 1.831604 -0.702669 1.302569 1.699093 -1.050999 -1.031356 1.787784 -1.641697 -0.547930 -1.441145 -1.793321 1.679126 -2.921930 -0.900402 -1.158285 1.714942 -1.031984 1.789557 1.449416 1.325850 -2.573757 -1.288375 -1.154197 -1.398036 -0.706478 -0.792387 -1.909755 1.268439 1.714895 -0.880960 -1.394929 -1.143593 -0.622722 -0.488607 1.839322 0.171797 -0.847828 -1.318169 -1.670319 -3.012161 -0.874700 -1.345962 -1.487584 -1.176980 -1.417435 -1.055006 1.979867 -0.912474 -0.735247 -2.193186 -1.435206 -0.896376 -1.171494 1.295742 -0.719020 -2.024821 -0.842381 1.814682 -0.814338 1.914694 -1.753017 -0.839888
DB01244,0.546336 0.019634 0.430429 0.350648 0.002370 0.020599 0.210251 0.269352 0.525073 0.078382 0.629897 0.232518 -0.166326 0.134364 -0.342295 0.309588 0.301485 0.116891 0.092975 0.349173 -0.126969 0.732381 -0.650090 0.224439 0.320683 0.227742 0.447377 0.420771 0.102384 -0.428786 -0.004713 0.471583 0.141529 0.166850 0.241681 0.291098 0.187221 0.632772 0.342771 0.124683 0.217965 -0.053032 0.383191 0.131691 0.168816 0.276607 0.182358 0.223382 0.743607 0.391198 0.452578 -0.147550 0.150278 0.296124 0.275961 0.042442 0.337081 0.133575 0.444375 0.111978 0.421369 0.132553 0.082815 0.224039
DB01245,0.413371 -0.740092 -0.205732 0.382935 -0.194824 -0.563629 0.689193 0.519012 -0.530067 0.533920 0.365475 0.581672 0.667633 -0.630025 0.737965 0.610697 0.393490 -0.314992 0.461422 -0.527123 -0.553164 0.089703 0.747109 0.562758 0.564144 0.521076 0.349123 0.353594 0.646022 -0.071381 -0.709464 0.487052 0.613470 0.480080 0.775885 0.625470 -0.590192 0.346494 0.439051 0.505820 0.683773 0.863491 0.420133 0.481700 0.489742 0.397981 0.492469 0.535534 -0.349947 0.509513 0.192332 0.601855 0.422904 0.507712 0.189526 -0.115669 0.483507 0.515037 0.470130 -0.453753 0.368913 -0.644213 0.555593 0.222405
DB01246,0.298458 -0.535828 0.204198 0.367729 0.322960 -0.340528 0.391018 0.486373 -0.033690 0.336287 0.355307 0.420349 0.390975 -0.295831 0.476592 0.511687 0.323561 -0.047616 0.353892 -0.189383 -0.477468 0.099962 0.434290 0.426562 0.457536 0.389915 0.113998 0.261038 0.459151 -0.017017 -0.534894 0.414692 0.522116 0.373940 0.424571 0.461374 -0.363515 0.443214 0.416447 0.357862 0.539548 0.510545 0.313971 0.330950 0.326618 0.324082 0.344919 0.443441 0.230416 0.515710 0.195192 0.409916 0.195222 0.481971 0.098614 -0.019621 0.324021 0.353402 0.380974 -0.175654 0.314828 -0.379531 0.386615 0.121237
DB01247,-0.720250 0.516738 2.154361 -1.463765 2.689364 1.661528 -0.577707 -0.769781 1.842031 -1.189418 0.092756 -0.847354 -1.215262 0.788276 -0.600053 -0.621406 -0.998085 1.968201 -1.697303 1.452410 0.821028 -1.976412 -0.812163 -1.062285 -0.566484 -0.943817 -0.191208 -1.043900 -0.337903 1.816669 0.396317 -0.769375 -0.513135 -1.153965 -0.502417 -0.595524 1.435592 -0.809961 -0.908353 -1.242375 -0.265679 0.204102 -1.422093 -1.428636 -1.297103 -1.138377 -1.002954 -0.837404 1.847779 -0.519213 -1.627870 -0.897289 -1.503397 -0.491034 -1.715107 2.240809 -0.967690 -0.804999 -0.799235 1.504879 -1.203199 0.887794 -0.874273 -1.706995
DB01248,0.096063 -0.363736 -1.067414 0.155805 -1.025434 -0.423966 0.146817 0.248795 -1.129698 0.428615 0.144617 0.273881 0.430727 -0.911930 0.547260 0.006806 0.579147 -0.653831 0.500319 -0.225424 -0.385893 -0.488748 0.532592 0.300799 0.246242 0.405931 -0.409767 0.444289 0.369468 -0.757378 -0.340839 -0.032217 0.230822 0.435153 -0.482793 -0.378259 -0.505278 0.246198 0.369437 0.476075 0.504530 0.521959 0.257868 0.505183 0.506912 0.465859 0.255305 0.225827 -0.194282 0.305409 0.460298 0.633045 0.489378 0.111342 0.548082 -0.457178 -0.005116 0.582583 0.148024 -0.378758 0.398609 -0.441831 0.488734 0.328090
DB01250,0.361729 -0.517265 -0.184542 0.334968 -0.295901 -0.480767 0.404898 0.240126 -0.149279 0.480858 0.184425 0.438979 0.591944 -0.178601 0.679492 0.422654 0.078473 -0.570667 0.302380 -0.917649 -0.272188 -0.001109 0.863006 0.315784 0.287599 0.320877 0.617921 0.108752 0.531322 -0.211922 -0.421062 0.471708 0.371526 0.271285 0.439440 0.492451 -0.537756 -0.268539 0.139338 0.300981 0.222999 0.603703 0.294244 0.296859 0.384475 0.224422 0.575385 0.371975 -0.904120 0.147431 0.025149 0.486229 0.496817 0.288837 0.269158 -0.463807 0.377154 0.316501 0.341913 -0.705909 0.214402 -0.577913 0.363641 0.422627
DB01251,-0.585860 0.573531 2.410257 0.211697 1.924983 0.432417 -1.258676 0.426325 1.843382 -0.304033 0.155921 -0.378488 -0.784943 0.318725 -0.323809 -0.294430 0.254256 0.961819 -0.839001 1.557151 -0.149563 -0.848084 -1.661801 0.024466 -0.042105 -0.089780 -0.450963 0.354815 -0.850296 0.082487 0.489902 0.067503 0.207383 0.080838 -1.666619 -0.505882 0.503190 -0.728595 0.084041 -0.323072 -1.079089 -0.059978 -0.009735 -0.711418 -0.291164 0.349477 -0.295269 -0.010575 1.803524 -0.449063 0.731441 -0.254581 -1.076294 0.325898 0.626375 -0.535476 -0.761790 0.136760 -0.014834 1.162091 0.198880 0.126440 -0.042993 -0.194154
DB01252,0.687167 -0.727019 -0.198007 0.793240 -0.233437 -0.677291 0.523430 0.809132 -0.331814 0.801697 0.821553 0.750351 0.730749 -0.692998 0.881557 0.716104 0.720334 -0.484851 0.594377 -0.522335 -0.807635 0.190669 0.434777 0.827452 0.761509 0.794274 0.555342 0.750381 0.720797 -0.640977 -0.782931 0.777764 0.786206 0.755842 0.244355 0.634672 -0.725474 0.340590 0.719517 0.707549 0.602987 0.835174 0.765899 0.658038 0.778201 0.783479 0.762076 0.768419 -0.106165 0.543682 0.701204 0.783208 0.688329 0.782452 0.808839 -1.138648 0.521470 0.852698 0.743907 -0.668162 0.736538 -0.816864 0.818175 0.583238
DB01253,0.329575 -0.254139 0.010069 0.138569 0.086357 -0.013320 0.504624 0.229244 0.028855 0.176741 0.529334 0.197686 0.130097 -0.179937 0.330484 0.295370 0.144634 0.039742 0.237794 -0.103901 -0.138911 0.571792 -0.054848 0.292457 0.302560 0.216988 0.495172 0.278591 0.322898 0.070111 -0.325856 0.236981 0.189702 0.107428 0.571942 0.360978 0.063259 0.569406 0.246664 0.205910 0.538683 -0.028070 0.194384 0.201839 0.173606 0.145207 0.181563 0.269554 0.490053 0.284849 0.042480 0.028800 0.263339 0.211133 -0.061366 -0.021224 0.369479 0.054270 0.241072 -0.069895 0.186298 -0.207699 0.193615 -0.056144
DB01254,-0.221717 0.335796 -0.109948 0.056066 -0.552121 0.135154 -0.346558 -0.005615 -0.399045 -0.148730 -0.079040 -0.238706 -0.251168 -0.306047 -0.501519 -0.330467 0.326746 0.084897 0.202498 0.532548 -0.077660 0.019377 -0.532525 -0.068512 -0.063199 0.026690 -0.776931 0.241352 -0.397842 -0.273256 0.218102 -0.330034 -0.109503 0.128593 -0.823035 -0.627718 0.080076 0.454650 0.190745 0.086234 -0.090900 -0.609859 0.009334 0.077494 0.012169 0.185296 -0.260899 -0.026472 0.536484 0.168930 0.450932 -0.126432 -0.046772 -0.007914 0.290928 -0.083926 -0.268996 0.014607 -0.107262 0.391213 0.230472 0.405378 -0.073716 0.138104
DB01255,0.810272 -0.792472 -0.527843 0.735150 -0.668056 -0.712487 0.855124 0.684355 -0.389594 0.765406 0.798832 0.783997 0.680208 -0.695314 0.733729 0.752398 0.647290 -0.779431 0.690121 -0.710284 -0.642880 0.529994 0.705265 0.747921 0.745703 0.742410 0.733920 0.663135 0.822064 -0.488667 -0.776356 0.681404 0.678719 0.672470 0.502510 0.696204 -0.651247 0.528932 0.690543 0.698076 0.807166 0.714284 0.747476 0.717723 0.731402 0.719875 0.762047 0.721125 -0.358943 0.715929 0.622768 0.618262 0.711360 0.702423 0.714510 -0.570072 0.762738 0.798793 0.771285 -0.812517 0.708821 -0.781216 0.727892 0.775001
DB01256,0.177099 -0.323819 -1.186255 0.363135 -0.833473 -0.361330 0.216438 0.280522 -0.447509 0.372549 0.225865 0.230512 0.409817 -0.592754 0.216387 0.000631 0.498488 -0.584484 0.593245 -0.262458 -0.358940 0.479029 0.089300 0.493791 0.229234 0.365203 -0.556450 0.526512 0.297687 -0.685093 -0.274199 -0.095615 0.052563 0.316680 0.184251 -0.217540 -0.486509 0.572042 0.357533 0.476003 0.477290 0.323670 0.417641 0.632785 0.525418 0.500076 -0.013507 0.137853 -0.137428 0.456878 0.532735 0.390002 0.391986 0.024175 0.449907 -0.869989 -0.204219 0.420517 0.079431 -0.514186 0.402099 -0.250157 0.439121 0.195174
DB01259,0.156660 -0.361568 -0.662773 0.446205 -0.573055 -0.469506 0.197961 0.334221 -0.466089 0.375796 0.169256 0.305728 0.353725 -0.435004 0.310303 0.153991 0.454812 -0.384973 0.543298 -0.213882 -0.478856 0.614449 0.106579 0.453286 0.278092 0.354048 -0.270328 0.456375 0.226444 -0.371625 -0.334471 0.045694 0.169911 0.283225 0.127552 -0.027446 -0.484754 0.528798 0.435565 0.433253 0.400870 0.252674 0.426819 0.539880 0.447462 0.435777 0.121085 0.187149 -0.038655 0.438684 0.521958 0.329921 0.367061 0.142283 0.457904 -0.605557 0.019640 0.403382 0.183096 -0.396464 0.371998 -0.267671 0.393136 0.118495
DB01260,0.654820 -0.649614 -0.405380 0.812716 -0.372435 -0.670298 0.616589 0.785476 -0.367467 0.741522 0.740720 0.702426 0.675043 -0.638544 0.627747 0.684060 0.714445 -0.609724 0.674604 -0.511177 -0.723293 0.461512 0.399038 0.786220 0.725951 0.741650 0.457578 0.714121 0.647496 -0.623141 -0.702353 0.704085 0.732916 0.770650 0.393350 0.617302 -0.688334 0.495312 0.738159 0.717887 0.518108 0.627646 0.771910 0.677974 0.748020 0.766141 0.674494 0.768784 -0.207693 0.641713 0.729852 0.672115 0.670917 0.755450 0.765466 -0.814378 0.524579 0.730203 0.717246 -0.608589 0.759034 -0.759674 0.732665 0.636267
DB01261,-0.187857 -0.011091 -0.267984 -0.000110 -0.188471 -0.075786 -0.211838 -0.115286 -0.170450 0.070826 0.028467 0.012395 0.102949 0.098534 0.150035 -0.027029 -0.222693 -0.011314 -0.072605 -0.231311 0.077652 0.046493 0.160278 -0.004754 -0.128378 -0.068177 0.128621 -0.121506 -0.003318 -0.014677 0.001080 0.015299 -0.093136 -0.153388 -0.094827 0.050140 -0.222985 -0.415073 -0.167596 -0.118770 -0.304108 0.202330 -0.017882 -0.046044 0.015382 -0.110611 0.075499 -0.096892 -0.287475 -0.321187 -0.193298 0.040105 0.082619 -0.159677 0.032690 -0.562338 -0.167350 0.065205 -0.094785 -0.411713 -0.129412 -0.144899 -0.027546 -0.040066
DB01262,0.353419 -0.028206 -0.616727 -0.131104 -0.779102 -0.019791 -0.286534 0.215215 -1.159216 0.190110 0.311344 0.083052 0.155175 -1.068150 0.576692 -0.058392 0.702145 -0.693932 0.191846 0.269943 -0.192346 -2.581884 0.492975 -0.187691 0.319980 0.440559 -0.282983 0.432690 0.194334 -1.055769 -0.097457 0.203261 0.636814 0.790118 -2.328400 -0.718743 -0.063777 -0.175729 0.391025 0.431965 0.580422 -0.048932 -0.062993 0.098412 0.301529 0.304756 0.487527 0.502295 -0.315081 0.199455 0.502513 0.707443 0.543062 0.561607 0.661361 0.288718 0.286803 0.526110 0.393937 0.385794 0.477182 -0.316215 0.381275 0.794955
DB01263,-3.405667 2.456217 -1.463640 -1.708936 -1.294588 1.892932 -2.645947 -1.838527 -0.230350 -2.243014 -2.478679 -2.715408 -2.484858 1.098092 -2.855341 -3.536166 -0.932691 2.539780 -1.119481 2.849062 1.835126 0.154053 -3.664342 -1.318613 -2.314695 -1.947606 -4.482626 -0.891120 -2.893077 0.730152 2.280701 -3.616447 -2.721968 -1.970925 -2.776796 -4.223614 1.826899 0.326284 -1.608209 -1.745787 -1.814890 -2.275989 -1.761642 -1.030694 -1.583890 -1.234631 -3.561735 -2.483950 2.688981 -1.335064 -0.400627 -1.831516 -1.920089 -2.711709 -1.192055 -0.181965 -4.381438 -1.794312 -3.051572 2.047498 -0.991829 2.893964 -1.951970 -2.022771
DB01264,0.027774 -0.279115 -1.007447 0.294924 -0.832722 -0.430403 0.197785 0.228978 -0.600225 0.358511 0.190129 0.204618 0.346623 -0.731452 0.283957 -0.032724 0.415110 -0.396529 0.521391 -0.190921 -0.297883 0.434804 0.077860 0.464433 0.172864 0.307335 -0.406741 0.487420 0.244659 -0.562132 -0.273197 -0.128072 0.020603 0.237663 0.089797 -0.294498 -0.452486 0.499427 0.339042 0.405256 0.362752 0.363729 0.363140 0.551137 0.472500 0.414923 -0.012989 0.072249 -0.122171 0.317212 0.490903 0.448174 0.326913 -0.063784 0.434406 -0.850502 -0.322337 0.404517 0.027787 -0.507191 0.367086 -0.323214 0.415605 0.079745
DB01267,-0.712850 0.160217 -0.130425 -0.488490 0.221364 0.406224 -0.369138 -0.491464 0.446592 -0.427144 -0.465599 -0.371913 -0.312202 0.407082 0.064606 -0.386480 -0.608507 0.627778 -0.481544 0.042180 0.347071 -0.691050 0.154405 -0.416883 -0.483754 -0.462636 -0.354290 -0.698991 -0.205470 0.701747 0.150393 -0.510154 -0.396694 -0.589441 -0.294704 -0.450554 0.225235 -0.700816 -0.506825 -0.543803 -0.306419 0.051267 -0.594166 -0.474704 -0.488548 -0.609930 -0.432938 -0.473674 0.228659 -0.476286 -0.741126 -0.235226 -0.573438 -0.545795 -0.593992 0.115936 -0.697530 -0.322133 -0.558304 -0.036910 -0.579969 0.203166 -0.401327 -0.651116
DB01268,0.105729 -0.258398 -0.480448 0.299394 -0.478976 -0.322495 -0.091283 0.376350 -0.217733 0.334422 0.375924 0.211040 0.290693 -0.675654 0.632264 0.040180 0.562058 -0.263551 0.288190 0.031348 -0.518443 -0.286623 0.092754 0.418589 0.297445 0.434623 -0.519089 0.499044 0.233134 -0.521017 -0.372671 0.095128 0.313606 0.395938 -0.715877 -0.321754 -0.501487 0.121602 0.423119 0.371896 0.376452 0.461711 0.304678 0.413900 0.402560 0.462211 0.185547 0.258468 0.599545 0.254681 0.556149 0.458022 0.294650 0.234749 0.554172 -0.745873 -0.212126 0.638573 0.167239 -0.150444 0.417564 -0.377417 0.476112 0.185562
DB01270,0.595864 -0.726388 -0.113067 0.644073 0.078115 -0.708769 0.449673 0.746703 -0.396788 0.612803 0.289671 0.618685 0.480547 -0.335983 0.367265 0.581204 0.755944 -0.780689 0.619474 -0.301163 -0.633094 -0.087293 0.736490 0.530086 0.641293 0.674139 0.170175 0.689768 0.519912 -0.540508 -0.619024 0.617420 0.837582 0.873439 -0.008108 0.449434 -0.673596 0.372686 0.716178 0.662388 0.312672 0.649455 0.612918 0.639949 0.669862 0.750308 0.674779 0.687121 -0.169520 0.737409 0.696328 0.833843 0.568988 0.769076 0.756671 -0.298523 0.472229 0.767443 0.668669 -0.403839 0.810196 -0.648223 0.658150 0.891189
DB01273,0.268874 -0.365266 -0.338948 0.350106 -0.682657 -0.477589 0.360525 0.203285 -0.240448 0.363533 0.101840 0.368962 0.567176 -0.053809 0.565205 0.429667 0.038561 -0.402317 0.346935 -0.966702 -0.128097 0.045790 0.791486 0.241595 0.162698 0.270583 0.445627 -0.155222 0.469252 -0.168600 -0.363333 0.344006 0.252809 0.216561 0.555557 0.534827 -0.391448 -0.292772 0.144520 0.285432 0.056507 0.246812 0.266084 0.233778 0.269319 0.102852 0.481201 0.312139 -0.975332 0.066796 -0.044999 0.382659 0.359105 0.233910 0.151245 -0.497404 0.424418 0.210698 0.278414 -0.796822 0.143223 -0.494997 0.245905 0.443749
DB01274,-0.137739 -0.281874 -0.581802 0.006862 0.228270 -0.257957 0.076917 -0.113278 -0.028508 0.158794 -0.182569 0.170632 0.144752 0.069711 0.462754 0.071144 -0.275755 -0.149891 -0.065238 -0.381620 -0.205013 0.278385 0.616927 0.038128 0.057183 -0.024788 0.411904 -0.007493 0.137097 0.277615 -0.136916 0.125349 0.036473 -0.218027 0.052120 0.065188 -0.411555 -0.376020 -0.217520 -0.100401 0.172367 0.631414 -0.013882 0.112368 0.011736 -0.092481 0.184393 -0.022083 -0.078781 -0.087114 -0.182323 -0.042814 0.112336 -0.132957 0.060385 -0.057130 0.126116 0.150457 0.033330 -0.317048 -0.177592 -0.261681 0.043978 0.023535
DB01275,0.223829 -0.228133 -0.499981 0.077203 -0.481674 -0.248149 0.265896 -0.059997 -0.001942 0.255019 0.125932 0.247834 0.318502 0.074441 0.626189 0.240043 -0.163640 -0.171685 0.045835 -0.893475 0.026679 -0.039480 0.580053 0.070434 0.031960 0.097085 0.693975 -0.255843 0.423790 -0.021184 -0.233125 0.289641 0.032190 -0.079750 0.339411 0.392429 -0.234545 -0.548391 -0.092662 0.077159 0.087351 0.303378 0.065651 0.052622 0.086163 -0.066096 0.386526 0.083686 -0.689275 -0.070374 -0.244766 0.110241 0.295229 -0.011663 -0.022749 -0.293143 0.307455 0.069825 0.142190 -0.752794 -0.058868 -0.393365 0.106230 0.135965
DB01276,0.481740 -0.186510 1.110235 0.659280 0.667334 -0.020734 -0.104601 0.753933 0.708275 0.452349 1.135869 0.316648 0.154947 -0.388642 0.500848 0.376323 0.638213 0.256248 -0.009003 0.504535 -0.564870 -0.415983 -0.716547 0.601872 0.533972 0.573938 0.390112 0.759156 0.231074 -0.424671 -0.345347 0.651760 0.662478 0.644209 -0.567795 0.239874 -0.131549 0.026773 0.600218 0.334748 -0.122049 0.435327 0.534139 0.104507 0.452602 0.628697 0.434220 0.590865 1.192745 0.121244 0.748965 0.384623 0.135520 0.780834 0.797847 -1.452382 -0.028483 0.642608 0.527942 0.103557 0.656232 -0.524866 0.551176 0.203181
DB01277,0.402275 -0.093168 1.100771 0.653312 0.845083 0.047020 -0.264195 0.731085 0.770375 0.417639 1.184206 0.265479 0.068958 -0.366984 0.514549 0.356392 0.614228 0.350021 -0.106364 0.561855 -0.585648 -0.368830 -0.831876 0.581941 0.512881 0.552583 0.445460 0.752978 0.172594 -0.376807 -0.324758 0.655851 0.643442 0.625105 -0.681267 0.214635 -0.046393 -0.006100 0.569789 0.278704 -0.183373 0.371569 0.504791 0.037664 0.409660 0.611803 0.413624 0.572055 1.236718 0.020140 0.771659 0.326814 0.080472 0.773401 0.801942 -1.560151 -0.102666 0.618061 0.511236 0.094832 0.644801 -0.437860 0.536298 0.138438
DB01278,0.685476 -0.694128 -0.220934 0.795196 -0.190251 -0.686103 0.486219 0.808731 -0.324475 0.793640 0.868641 0.747509 0.734087 -0.643705 0.854143 0.720010 0.709048 -0.483901 0.597811 -0.536305 -0.794692 0.324926 0.398018 0.821786 0.760945 0.790336 0.564271 0.746022 0.703889 -0.630750 -0.772212 0.782790 0.766133 0.745782 0.264082 0.656658 -0.725883 0.406232 0.718739 0.714172 0.608206 0.781039 0.771694 0.663278 0.772340 0.766957 0.762930 0.762576 -0.104072 0.529829 0.701360 0.762351 0.692978 0.772180 0.802265 -1.176357 0.515064 0.838701 0.745038 -0.690055 0.732548 -0.821625 0.808104 0.584062
DB01280,0.340714 -0.043156 -0.135855 0.072116 -0.673746 -0.011031 -0.145379 0.296780 -0.902738 0.165547 0.219693 0.036584 0.082388 -0.864328 0.071169 -0.026839 0.702738 -0.724009 0.298516 0.397781 -0.238605 -1.768037 0.239769 -0.117203 0.316588 0.416468 -0.511792 0.425446 0.061685 -0.793733 -0.016626 0.143858 0.566743 0.756896 -1.840318 -0.553800 -0.071225 0.019634 0.443119 0.412866 0.346133 -0.222370 0.083186 0.123465 0.281832 0.407926 0.391135 0.518255 -0.155525 0.313842 0.585859 0.479995 0.361749 0.575680 0.664127 0.289542 0.268295 0.407278 0.360444 0.430427 0.557740 -0.096697 0.302127 0.887579
DB01281,0.090711 0.910579 0.004749 -1.293585 0.021385 0.566757 0.123697 -1.362913 -1.057942 -0.421169 0.528945 -0.468201 -0.639071 0.097865 -0.194268 -0.645795 -0.754127 0.342541 -0.665166 0.765234 0.099549 1.938434 -1.388136 -0.941095 -0.834752 -0.898312 1.337342 0.325372 -0.658504 -0.095154 0.968887 -0.171611 -1.603841 -1.365849 1.000294 -0.460521 0.931700 0.591861 -0.726133 -0.668632 0.136808 -1.505761 -0.405385 -0.296260 -0.521435 -0.866011 -0.449452 -1.472972 0.292779 -1.066214 -0.419479 -1.108985 0.103250 -1.444366 -0.472683 0.288502 0.709022 -0.676036 -0.558321 0.965174 -1.400713 0.463610 -0.492379 -2.526056
DB01282,0.826796 -0.551276 0.079066 0.720109 -0.695117 -0.868490 0.574256 0.699778 -0.414521 0.735758 0.738661 0.763188 0.590239 -0.496474 0.390140 0.717999 0.612393 -0.814119 0.533686 -0.515093 -0.632685 0.683149 0.240871 0.662655 0.759149 0.712029 0.785211 0.521334 0.763239 -0.691033 -0.606772 0.818422 0.563153 0.687674 0.990336 0.745650 -0.479946 0.496075 0.687010 0.696435 0.502355 0.470113 0.716929 0.602126 0.649929 0.688828 0.698162 0.694000 -0.705984 0.736902 0.625156 0.533543 0.829744 0.683445 0.689526 -0.620570 0.763667 0.592445 0.777767 -0.834495 0.741045 -0.526934 0.659965 0.651705
DB01283,-1.456307 2.767347 2.903897 -3.538820 1.824034 2.273877 -2.583664 -2.981677 5.034070 -2.716566 -1.567150 -2.665856 -3.166866 3.628465 -1.259534 -2.233876 -2.885061 1.948046 -3.519800 2.315950 3.123154 -0.372572 -1.127411 -2.981470 -2.716151 -2.991483 1.054542 -2.471858 -2.204494 3.601332 2.957224 -1.113855 -2.258222 -2.549949 -2.004093 -1.302539 3.074518 -3.673416 -3.808769 -3.205315 -2.556831 -2.345737 -2.791420 -3.484707 -2.824991 -2.706143 -1.445056 -2.692297 0.099854 -3.113033 -2.636977 -2.888132 -2.275805 -2.929463 -2.554757 4.247627 -1.137536 -2.572787 -2.103016 2.602352 -3.189426 2.745418 -2.867789 -1.621435
DB01284,0.774689 -0.895640 -0.579671 0.842855 -0.650594 -0.887207 0.866402 0.824988 -0.650356 0.871382 0.664689 0.891745 0.922758 -0.850685 0.849751 0.845396 0.752459 -0.843653 0.885399 -0.837586 -0.831367 0.581645 0.855496 0.865684 0.823982 0.837662 0.508329 0.718638 0.885147 -0.685200 -0.890823 0.753173 0.817005 0.827323 0.718767 0.809311 -0.916737 0.602362 0.787343 0.855913 0.821617 0.825524 0.835762 0.855971 0.868023 0.811719 0.817623 0.838323 -0.600038 0.801742 0.677132 0.888752 0.840438 0.774928 0.735880 -0.819787 0.754948 0.822799 0.807637 -0.859013 0.770793 -0.863561 0.854988 0.751040
DB01285,-0.357184 0.528270 0.219404 -0.483354 -0.176348 0.501943 -0.635184 -0.046255 -0.299238 -0.398387 0.098057 -0.690794 -0.758857 -0.664184 -0.241378 -0.769807 0.410598 -0.262975 -0.636617 1.672225 0.097532 -2.030551 -0.189407 -0.308113 -0.277248 -0.150231 -1.050577 0.334617 -0.799696 -0.697276 0.587252 -0.423220 -0.038734 0.272949 -2.317177 -1.364845 0.483147 -0.662307 0.078999 -0.323685 -0.832547 0.233544 -0.285396 -0.416545 -0.177483 0.060560 -0.420799 -0.157612 1.838883 -0.155751 0.642633 0.075327 -0.439330 -0.029493 0.372956 0.618691 -0.978730 0.173977 -0.354038 1.543969 0.258697 0.091021 -0.090617 -0.103067
DB01288,0.798565 -0.776702 -0.594013 0.704987 -0.612377 -0.722805 0.812403 0.696015 -0.367507 0.750411 0.843736 0.739076 0.656115 -0.669013 0.760795 0.742173 0.665848 -0.709236 0.644575 -0.702124 -0.616366 0.523011 0.627608 0.754319 0.742613 0.745453 0.834472 0.647723 0.753477 -0.468373 -0.753042 0.704430 0.687823 0.692533 0.421198 0.714911 -0.630541 0.473383 0.689311 0.698449 0.763633 0.648053 0.743683 0.654742 0.708158 0.714764 0.738648 0.735398 -0.294226 0.708456 0.655388 0.562803 0.699030 0.728510 0.694591 -0.526513 0.770288 0.758283 0.760401 -0.742685 0.720332 -0.745753 0.717131 0.734979
DB01289,-0.472300 0.555151 2.499039 0.117182 1.787224 0.529897 -1.300498 0.372527 1.808052 -0.372067 0.137579 -0.395902 -0.796015 0.119311 -0.517540 -0.304301 0.153254 1.097676 -0.864165 1.549848 -0.012026 -0.650801 -1.492938 -0.054046 -0.091421 -0.161628 -0.554293 0.381220 -0.942942 0.244336 0.547258 0.076929 0.139328 0.038563 -1.738073 -0.441395 0.529437 -0.577278 0.043864 -0.377625 -1.124813 -0.053961 -0.022270 -0.698542 -0.364962 0.291845 -0.354225 -0.078859 1.969604 -0.347942 0.690582 -0.265506 -1.031648 0.299805 0.596901 -0.526729 -0.609897 0.044884 -0.025932 1.237184 0.148998 0.406032 -0.117752 -0.231696
DB01291,0.816369 -0.648515 -0.462457 0.717267 -0.468568 -0.629658 0.817768 0.669577 -0.263218 0.707099 0.913409 0.692170 0.593350 -0.638555 0.690568 0.727483 0.623979 -0.598449 0.655427 -0.656550 -0.573206 0.760606 0.465713 0.719020 0.730357 0.706668 0.914022 0.720454 0.699703 -0.459654 -0.699753 0.740003 0.639046 0.637107 0.466490 0.746682 -0.502860 0.594959 0.682109 0.678026 0.777811 0.421161 0.744028 0.637719 0.672492 0.689398 0.723832 0.729767 -0.057704 0.707467 0.631664 0.453537 0.733255 0.719895 0.636833 -0.480432 0.806366 0.622613 0.761875 -0.651561 0.710530 -0.686806 0.665550 0.685557
