uniprot_id,seq_features
P28482,-1.417630 -1.840548 -1.908210 2.384489 0.126933 1.702585 0.070364 -2.138214 -0.185664 -1.524757 -2.293744 -2.380391 1.259568 -1.818758 -2.061196 -2.426275 -0.719752 -2.138192 -2.218390 2.456817 -2.048785 1.984772 -2.287294 2.417357 0.631393 -1.954917 -2.104496 -2.314911 0.409335 -0.580990 -2.248819 1.481062 -2.310286 -2.268441 -2.882586 0.645569 2.321905 2.128777 -2.112790 2.230270 2.202224 -2.259725 -0.789985 -2.246761 -1.787949 -2.336815 -2.389749 2.205037 -1.853245 -2.402158 -2.699906 2.763314 -2.308448 -0.792070 -0.324743 -0.543497 -2.063851 -2.125720 -0.247652 2.319872 -2.050781 -2.392648 -2.335785 -0.743752
P28566,-0.519061 -0.284888 0.267367 -0.272338 -0.444861 0.348932 -0.479775 0.261515 0.516009 -0.464048 0.271816 -0.323547 0.455198 0.300644 0.290576 0.261999 -0.423543 0.275608 0.007429 -0.253470 0.272386 -0.258467 -0.452280 -0.301127 -0.539863 0.281097 -0.248538 -0.006935 0.500757 -0.510623 0.288830 0.441178 0.279178 0.317472 -0.020185 0.482102 -0.269573 -0.285439 0.298237 -0.296582 -0.294919 0.291791 0.488527 -0.407208 -0.531006 0.293854 0.258914 -0.294719 -0.396072 0.278736 -0.246095 -0.259944 -0.279007 0.531777 0.490246 0.515102 0.250664 0.289939 -0.493879 -0.285695 -0.336351 0.259582 -0.285188 -0.457087
P28702,0.635858 0.393493 -0.174679 0.075316 0.373230 -1.101567 0.448817 -0.103114 -0.859508 0.589319 -0.064666 -0.092461 -0.445444 -0.216106 -0.203472 -0.124781 0.584904 -0.091979 -0.162718 0.024087 -0.105507 -0.030150 0.258761 0.121060 0.533370 -0.219317 0.259413 0.034878 -0.598117 0.660544 -0.167246 -0.473619 -0.033238 -0.258147 0.113989 -0.190823 0.135406 0.095954 0.057673 0.157725 0.059878 -0.130950 -0.747385 0.350461 0.845949 -0.206030 -0.045233 0.154346 0.573711 -0.184093 0.522583 -0.067046 0.386876 -0.733160 -0.604735 -0.399043 -0.239756 -0.083346 0.553307 0.085025 0.454604 -0.015154 0.401213 0.378228
P29274,-0.096686 0.258013 0.272590 -0.219187 -0.165277 -0.160988 -0.118371 0.259331 0.137181 -0.111528 0.301201 0.248490 0.101992 0.287521 0.298967 0.242143 0.159624 0.267989 0.269728 -0.297972 0.263962 -0.302467 0.105864 -0.227207 -0.143482 0.252923 0.232550 0.237875 0.109522 -0.051596 0.291706 0.023238 0.267519 0.306217 0.199335 -0.177939 -0.260164 -0.256718 0.251365 -0.280568 -0.280621 0.274423 0.196264 0.207438 0.090274 0.258800 0.204272 -0.263386 0.015266 0.274390 0.233241 -0.267332 0.198598 0.270622 0.157454 0.161239 0.278388 0.267388 -0.041150 -0.299650 0.134886 0.242275 0.276410 -0.163521
P29275,-0.276696 -0.021383 0.298334 -0.331091 -0.338633 0.033934 -0.318494 0.298531 0.271011 -0.268086 0.295929 -0.120241 0.160477 0.310430 0.316588 0.307178 -0.142764 0.319563 0.160135 -0.316544 0.301505 -0.319940 -0.184981 -0.332612 -0.351471 0.308946 -0.010769 0.145409 0.265062 -0.306234 0.318027 0.135529 0.294549 0.340338 0.142845 0.122836 -0.328854 -0.325109 0.315841 -0.341584 -0.341868 0.324075 0.345984 -0.137109 -0.200854 0.322610 0.284920 -0.334674 -0.221745 0.307934 -0.020068 -0.344742 -0.050900 0.318125 0.268820 0.305652 0.293586 0.318482 -0.312737 -0.340243 -0.129077 0.298471 -0.105180 -0.247206
P29317,-0.294434 0.197936 -0.049535 0.211596 -0.122609 0.784189 -0.219282 -0.029887 0.318158 -0.192964 0.026788 -0.223412 0.623947 0.044284 0.066550 -0.132574 0.038313 0.092766 -0.122546 0.169544 0.043518 -0.073505 -0.354657 0.167423 0.013250 -0.025637 -0.280830 -0.012489 0.352706 -0.143754 0.037503 0.781988 -0.085462 -0.100400 -0.065739 -0.111072 0.148227 0.035072 -0.013954 0.128773 0.151190 -0.045272 0.287440 -0.397457 0.059614 -0.088156 -0.206548 0.186244 -0.190019 -0.102428 0.063363 0.179101 -0.460298 0.253308 0.385122 0.509958 0.023441 -0.082995 -0.463491 0.220529 0.057104 -0.076591 -0.364796 0.034908
P29320,-0.328172 -0.013476 0.231390 -0.244686 -0.327817 0.111511 -0.362668 0.237634 0.302354 -0.319035 0.234709 -0.281658 0.265477 0.250550 0.271652 0.226016 -0.206150 0.284507 0.043705 -0.230471 0.247924 -0.304373 -0.353018 -0.254969 -0.327427 0.239517 -0.136485 0.087909 0.311202 -0.342046 0.270532 0.200903 0.218405 0.254977 0.099732 0.105727 -0.260434 -0.269626 0.253648 -0.253870 -0.262801 0.251037 0.360118 -0.286147 -0.193058 0.244437 0.193687 -0.239614 -0.250360 0.223509 -0.051484 -0.261580 -0.208468 0.319721 0.268319 0.366130 0.230924 0.239446 -0.423689 -0.257738 -0.156599 0.240688 -0.215549 -0.230220
P29323,0.067053 0.387821 0.162600 -0.076520 -0.012786 -0.141504 -0.083706 0.157113 0.087893 -0.163878 0.222898 0.138637 0.190283 0.172867 0.219035 0.104835 0.215355 0.216700 0.155124 -0.154861 0.157792 -0.268313 0.018448 -0.090272 0.026570 0.115342 0.097058 0.141565 0.134661 0.062336 0.205018 0.296154 0.132408 0.145742 0.149172 -0.312965 -0.117823 -0.141718 0.175029 -0.131709 -0.112565 0.129386 0.176530 0.034780 0.168556 0.126303 0.061213 -0.108579 0.026388 0.132571 0.264498 -0.142741 0.084915 0.164022 0.126080 0.263263 0.153091 0.123760 -0.062518 -0.134511 0.149509 0.208522 0.152730 -0.049273
P29372,0.248473 -0.047514 -0.014619 0.067328 0.034834 0.545900 0.087502 0.062172 -0.006042 0.115400 -0.068015 -0.030340 -0.167269 -0.083127 -0.139138 0.068209 -0.223345 -0.155043 -0.162891 0.054232 -0.026023 0.173188 0.132835 0.025294 0.093995 -0.038018 0.152923 -0.125833 -0.056133 0.101647 -0.091124 -0.225334 0.000348 -0.107167 0.179569 0.668139 -0.005432 0.055252 -0.071337 0.091173 0.061121 0.010086 -0.133717 -0.007596 0.088496 -0.024645 0.110947 0.084614 0.025962 0.090460 0.138249 0.008362 0.203576 -0.082823 0.029465 -0.069610 -0.011846 -0.060655 0.026638 0.086191 0.171494 -0.002476 0.147378 0.305661
P29375,-0.188678 -0.072212 0.167081 -0.167683 -0.304906 0.115637 -0.266430 0.167141 0.234926 -0.230478 0.189539 -0.240087 0.316594 0.157190 0.171240 0.180256 -0.225614 0.181284 -0.051849 -0.157959 0.166730 -0.192030 -0.268971 -0.170810 -0.245728 0.150850 -0.114867 0.065772 0.360707 -0.365093 0.172900 0.200457 0.193954 0.177372 0.094490 0.380734 -0.167071 -0.204026 0.223300 -0.165251 -0.164739 0.181582 0.230847 -0.279239 -0.345297 0.164710 0.178072 -0.168928 -0.227982 0.145419 -0.093442 -0.184682 -0.160898 0.259647 0.234266 0.306500 0.097081 0.179364 -0.217221 -0.165497 -0.131396 0.176993 -0.066540 -0.330686
P29376,-0.297281 -0.123296 0.285806 -0.317377 -0.403900 0.234231 -0.405974 0.280075 0.327783 -0.349673 0.275382 -0.250757 0.306978 0.294892 0.298014 0.281069 -0.280717 0.320325 0.062034 -0.288838 0.291562 -0.322983 -0.309282 -0.318681 -0.383261 0.286697 -0.191363 0.059968 0.352051 -0.379786 0.290879 0.241317 0.264801 0.309887 0.041767 0.212542 -0.315542 -0.306584 0.317419 -0.301696 -0.325757 0.300968 0.372895 -0.326889 -0.258088 0.299640 0.259488 -0.305820 -0.320415 0.281721 -0.115007 -0.342675 -0.167529 0.348326 0.297044 0.342217 0.299737 0.296198 -0.411841 -0.324419 -0.247202 0.299236 -0.279568 -0.265473
P29401,1.893949 -0.078180 -0.768258 0.893328 1.564281 -0.069040 1.332973 -0.749938 -1.314038 1.302606 -1.105679 0.708656 -1.311151 -0.985507 -1.203494 -0.684645 0.829349 -1.339715 0.152204 1.193346 -1.056100 1.435132 1.292669 0.786741 1.310860 -0.962858 0.829422 -0.286168 -1.231232 1.795384 -1.244016 -1.610199 -0.796800 -1.173672 -0.173180 0.468420 0.924263 1.083274 -1.125614 1.059538 1.133280 -0.988701 -1.523599 1.224381 0.496562 -0.982044 -0.368757 1.030104 1.055237 -0.508329 0.619996 1.019517 1.133743 -1.389503 -1.097747 -1.702893 -0.809521 -0.966841 1.426939 1.045770 0.933874 -0.876277 0.726375 2.236501
P29466,0.230005 0.413471 0.017495 -0.001493 -0.031517 -0.302964 0.262893 0.072826 -0.136601 0.269262 0.091817 0.203000 0.072349 0.022461 0.050363 0.055990 0.409442 0.191333 -0.033886 -0.076628 0.081028 -0.068302 0.346597 -0.010513 0.304594 -0.034394 0.113208 0.266374 0.046706 0.148740 0.060378 -0.256107 0.080332 0.027106 0.293817 -0.432179 0.001232 -0.079283 0.129391 0.002340 -0.025443 0.037840 -0.062825 0.049425 0.570113 0.077581 0.049640 0.041180 0.249525 -0.016433 0.432008 -0.023696 0.213184 -0.113145 -0.245322 0.126159 0.046103 0.038358 0.249886 -0.025115 0.287935 0.090912 0.204754 0.196444
P29474,0.434674 0.529030 0.185025 -0.198798 0.213794 -0.449834 0.235246 0.201092 -0.150115 0.245688 0.207745 0.377099 -0.401809 0.174865 0.220157 0.166391 0.509153 0.212490 0.366455 -0.221129 0.205351 -0.301338 0.222750 -0.141744 0.273677 0.128016 0.391542 0.362837 -0.218590 0.222312 0.242600 -0.355211 0.174584 0.188306 0.333978 -0.469664 -0.186005 -0.173841 0.156135 -0.151194 -0.193745 0.148993 -0.042855 0.228705 0.445399 0.150633 0.152279 -0.172277 0.383498 0.137080 0.406852 -0.191418 0.379567 -0.141925 -0.198019 -0.267817 0.268919 0.139389 0.226655 -0.260093 0.256017 0.244023 0.463697 0.155384
P29597,0.271732 0.270138 -0.068184 0.056210 0.370743 -0.572675 0.252698 -0.087027 -0.261080 0.129393 0.023268 0.223729 -0.561413 -0.040772 0.055323 -0.166404 0.720128 0.039399 0.374384 0.076060 0.020555 -0.222175 0.002470 0.074221 0.245117 -0.005834 0.310655 0.417878 -0.218629 0.142728 -0.016554 0.068277 -0.112728 -0.116857 0.184845 -0.767715 0.078458 0.057589 0.010926 0.082350 0.038182 -0.120233 -0.382597 0.194190 0.782797 -0.072791 -0.177170 0.069758 0.244022 -0.170095 0.221900 0.187258 0.258061 -0.560334 -0.767403 -0.373895 0.015929 -0.132858 0.306540 0.063354 0.265758 0.001547 -0.155826 0.761080
P30291,-0.029969 -0.088752 0.005980 -0.010015 -0.139549 -0.065382 -0.109901 0.016889 0.070295 -0.144549 0.004322 -0.105460 0.221337 0.001782 -0.018618 -0.001293 -0.037425 0.050432 -0.075804 0.000508 0.026302 -0.012474 0.045109 -0.010865 -0.063384 0.011908 -0.105687 0.085232 0.187483 -0.063314 0.014137 0.098729 0.016004 0.002783 -0.046051 0.211268 0.001561 -0.015593 0.120946 -0.034574 -0.040395 0.007165 0.064644 -0.229513 -0.036954 0.022215 0.070719 -0.002059 -0.106827 -0.020739 -0.116448 0.019501 -0.091377 0.047574 0.022996 0.084089 -0.060224 0.047973 0.007102 -0.046141 -0.093269 -0.001102 -0.186309 -0.068539
P30518,-0.014693 0.231236 0.283195 -0.341412 -0.116434 -0.219112 -0.132145 0.274970 0.068281 -0.107764 0.311008 0.063117 -0.061896 0.300988 0.307936 0.273880 0.159243 0.299322 0.236284 -0.331259 0.291223 -0.422535 -0.188946 -0.322301 -0.145278 0.288498 0.081202 0.198530 0.061907 -0.125631 0.295854 -0.098310 0.282426 0.294405 0.125914 -0.267092 -0.324824 -0.288776 0.305989 -0.300078 -0.372331 0.296419 0.187119 0.067577 0.033499 0.283231 0.248894 -0.338755 0.027317 0.252746 0.041893 -0.362520 0.069002 0.046883 0.021140 -0.063402 0.311013 0.306461 -0.073509 -0.363116 0.016216 0.313049 0.114332 -0.070785
P30530,-0.000178 0.282616 0.138281 -0.156585 -0.019063 -0.122752 -0.097080 0.152466 -0.044269 -0.021516 0.176244 0.246387 -0.091056 0.177508 0.214196 0.120991 0.229502 0.232641 0.215361 -0.148093 0.184655 -0.329541 -0.110108 -0.186864 -0.104839 0.146708 0.091566 0.183925 0.080257 -0.088768 0.201815 -0.023280 0.117523 0.169652 0.215916 -0.286692 -0.156555 -0.177817 0.154000 -0.168633 -0.168853 0.158408 0.112428 0.019770 0.232977 0.150879 0.120313 -0.144258 0.094880 0.114507 0.213017 -0.134886 0.007154 0.073812 -0.067604 0.055866 0.157451 0.151743 -0.049623 -0.157623 0.163526 0.171657 0.133762 0.068951
P30536,-0.296297 -0.086516 0.275673 -0.261846 -0.331475 0.294792 -0.355972 0.272117 0.427910 -0.261051 0.266298 -0.100619 0.292084 0.291267 0.278617 0.277892 -0.172007 0.259311 0.134069 -0.237339 0.259617 -0.199519 -0.122140 -0.275768 -0.381515 0.279424 -0.025880 0.084284 0.361376 -0.278862 0.278042 0.254896 0.284023 0.299321 0.155750 0.396982 -0.256396 -0.262752 0.257120 -0.279035 -0.263571 0.290221 0.373618 -0.179820 -0.242114 0.291404 0.276480 -0.269082 -0.205980 0.294809 -0.027738 -0.230990 -0.048054 0.408349 0.370040 0.387115 0.280532 0.260892 -0.345735 -0.248996 -0.070244 0.251626 -0.115293 -0.209922
P30542,-0.354919 -0.002160 0.289841 -0.262913 -0.378695 0.068307 -0.294239 0.279442 0.311378 -0.288731 0.282841 -0.065331 0.260331 0.303549 0.300563 0.268413 -0.123923 0.295634 0.164100 -0.284491 0.292978 -0.267919 -0.260531 -0.267411 -0.327557 0.290652 0.081283 0.179404 0.327108 -0.339913 0.303130 0.163803 0.266604 0.321641 0.126109 0.140295 -0.273550 -0.290129 0.277592 -0.292747 -0.295659 0.295658 0.360973 -0.097218 -0.195029 0.286400 0.241223 -0.269453 -0.260289 0.289544 0.042333 -0.255619 -0.064219 0.416748 0.337913 0.379911 0.283356 0.282501 -0.305767 -0.308660 -0.133753 0.251182 -0.022411 -0.319650
P30556,-0.017840 0.595981 0.054547 0.052414 0.006043 -0.333680 0.267785 0.089238 0.206666 -0.067696 0.178330 0.669801 -0.014374 0.163128 0.208421 0.085078 0.410751 0.104130 0.273203 -0.163645 0.114041 -0.050422 0.205699 0.009606 -0.010312 0.127566 0.693963 0.139595 0.165028 0.322225 0.223703 0.235483 0.101761 0.209304 0.264635 -0.328100 -0.041053 -0.048906 0.010991 -0.035135 -0.050566 0.098032 0.159498 0.686433 0.474376 0.089182 -0.016974 -0.031449 0.197040 0.147403 0.414470 0.028829 0.446097 0.268302 0.228364 0.113064 0.179027 0.085971 0.355997 -0.086863 0.284440 0.080740 0.724009 -0.007441
P30874,0.012597 0.191757 0.357181 -0.415788 -0.207310 -0.229626 -0.166427 0.355177 0.067154 -0.091811 0.349473 0.047553 -0.057232 0.339522 0.371370 0.357788 0.041101 0.383706 0.296822 -0.388920 0.352848 -0.450500 0.021461 -0.385942 -0.199362 0.330061 0.094910 0.282345 0.020392 -0.149137 0.362525 -0.049449 0.334316 0.361918 0.291908 -0.203927 -0.410144 -0.378988 0.353681 -0.401905 -0.396438 0.360339 0.205669 -0.036906 0.061092 0.365710 0.333384 -0.402661 -0.058898 0.349032 0.125264 -0.456404 0.172318 0.107922 0.069905 0.114642 0.362694 0.354140 -0.202177 -0.420940 0.079234 0.373695 0.034495 -0.039111
P31040,1.395790 0.689156 -0.322930 0.668415 1.668270 0.110554 0.996078 -0.448450 -0.603617 1.607316 -0.565688 0.931058 -0.406366 -0.445278 -0.685986 -0.338527 1.125595 -0.954711 0.550537 0.815878 -0.659400 1.114269 1.746948 0.521227 1.119204 -0.546888 0.537071 0.001585 -1.153427 2.153044 -0.842817 -1.305931 -0.312056 -0.741802 0.073618 0.117807 0.686271 0.787453 -0.754654 0.787523 0.773458 -0.581600 -1.233235 1.878125 0.893988 -0.662444 -0.193776 0.681196 1.698888 -0.227826 0.587444 0.756066 1.646807 -0.696735 -0.798636 -1.060882 -0.309743 -0.636733 1.048617 0.781420 1.231323 -0.535991 1.156300 1.758159
P31152,-0.198321 -0.019250 0.270901 -0.316721 -0.281266 0.074937 -0.279987 0.275807 0.300227 -0.217341 0.267661 -0.131822 0.171298 0.280492 0.280676 0.269885 -0.137264 0.303189 0.132147 -0.273234 0.286750 -0.291025 -0.139383 -0.301835 -0.304200 0.273943 -0.024635 0.182019 0.262557 -0.255658 0.284014 0.088486 0.277449 0.303623 0.155661 0.158065 -0.288550 -0.296714 0.321167 -0.311829 -0.301207 0.293727 0.295903 -0.198395 -0.211747 0.302642 0.283130 -0.312358 -0.151141 0.271614 -0.069316 -0.309894 0.029946 0.293002 0.266366 0.255401 0.259904 0.303575 -0.288636 -0.308694 -0.082555 0.284806 -0.073673 -0.221016
P31639,-0.453210 -0.236937 0.297730 -0.333512 -0.453108 0.279163 -0.490404 0.297777 0.446939 -0.420963 0.286159 -0.336318 0.357974 0.315138 0.309210 0.304630 -0.382836 0.317978 0.058293 -0.283703 0.297853 -0.301973 -0.418301 -0.341203 -0.491313 0.310893 -0.186963 0.044183 0.456773 -0.483863 0.315011 0.334624 0.294430 0.340030 0.026179 0.407332 -0.322384 -0.327228 0.334243 -0.330503 -0.330120 0.324195 0.470362 -0.399764 -0.449707 0.327031 0.299355 -0.328023 -0.369304 0.304721 -0.213818 -0.321570 -0.223330 0.465610 0.424992 0.459264 0.287674 0.325462 -0.496180 -0.322764 -0.301318 0.304054 -0.268514 -0.402925
P31749,0.272939 -3.445749 -4.763838 5.157254 1.714583 2.691181 2.296915 -5.455219 -3.166376 -0.463115 -5.207250 -2.997555 0.165301 -4.854036 -5.332175 -5.615762 -1.653784 -5.166084 -4.980292 5.232973 -5.110333 4.558055 -0.381648 5.354902 3.900599 -5.072030 -5.866899 -5.480724 -2.509821 -0.055337 -5.189277 -0.272359 -5.695830 -5.127314 -6.705131 -2.242292 5.183314 5.207858 -5.249506 5.134372 4.712559 -5.430131 -2.582161 -2.325664 -3.253926 -5.331625 -5.694744 4.878656 -1.381261 -5.491333 -4.817762 4.683219 -3.280463 -2.832384 -2.872873 -2.477704 -5.619536 -5.361830 0.858277 4.985861 -4.196640 -5.511913 -2.985471 -1.203711
P32239,0.104658 0.389412 0.293856 -0.358595 -0.060324 -0.477596 0.058500 0.308268 -0.144380 0.105867 0.325735 0.279168 -0.222273 0.314177 0.326321 0.304514 0.298442 0.341256 0.350671 -0.352953 0.306220 -0.426948 0.216060 -0.335465 0.003115 0.293643 0.270855 0.341094 -0.113241 0.028897 0.322004 -0.228789 0.294219 0.312366 0.316278 -0.448439 -0.339794 -0.314159 0.299188 -0.344806 -0.372731 0.314360 0.071467 0.277343 0.349625 0.308333 0.268578 -0.344039 0.136652 0.282693 0.308894 -0.427535 0.303970 -0.057875 -0.098368 -0.057587 0.320242 0.307861 0.016421 -0.368926 0.207556 0.331055 0.275154 0.107498
P32320,-0.129037 0.017089 0.311212 -0.351996 -0.284651 -0.017792 -0.195567 0.313468 0.200138 -0.201531 0.274646 -0.094280 0.135423 0.294541 0.294513 0.319574 -0.128939 0.320527 0.178114 -0.306511 0.306743 -0.305588 -0.032656 -0.323457 -0.253945 0.303461 0.106808 0.189364 0.176968 -0.196090 0.288572 0.026988 0.299746 0.310506 0.142330 0.093212 -0.346185 -0.305953 0.336030 -0.311632 -0.323058 0.314578 0.273749 -0.049276 -0.113210 0.307796 0.309976 -0.312367 -0.152557 0.304005 0.104449 -0.344666 0.080997 0.243877 0.205110 0.178128 0.312159 0.310937 -0.243356 -0.349869 -0.072695 0.318984 -0.046649 -0.094356
P32745,-0.108204 0.072026 0.369741 -0.455874 -0.280225 -0.133655 -0.254967 0.385720 0.160549 -0.173553 0.366386 -0.064922 0.017815 0.364695 0.382778 0.380185 -0.051780 0.397036 0.236276 -0.412047 0.378864 -0.442800 -0.116981 -0.428629 -0.259145 0.368729 0.046282 0.246595 0.105957 -0.222718 0.375474 -0.043791 0.365816 0.387379 0.223454 -0.054388 -0.434149 -0.393679 0.400662 -0.429230 -0.439148 0.397842 0.267180 -0.078335 -0.027417 0.388588 0.375813 -0.425230 -0.112599 0.370852 0.080911 -0.492058 0.044436 0.189077 0.147556 0.144132 0.389436 0.401134 -0.273922 -0.459144 -0.048509 0.400973 -0.041997 -0.114358
P33981,-0.569552 -0.572220 -0.089228 0.067637 -0.511925 0.460861 -0.514390 -0.096110 0.310414 -0.523078 -0.063841 -0.634383 0.571921 -0.046951 -0.045740 -0.103011 -0.518929 -0.030800 -0.361938 0.105444 -0.035314 -0.002641 -0.585322 0.079672 -0.392419 -0.029916 -0.600088 -0.285596 0.506248 -0.635207 -0.061844 0.660490 -0.078658 -0.057753 -0.334951 0.441040 0.070082 0.036280 0.011775 0.038925 0.064596 -0.089586 0.273460 -0.735698 -0.525175 -0.043925 -0.119878 0.077760 -0.614774 -0.124373 -0.708678 0.174371 -0.625009 0.212680 0.272031 0.478636 -0.142005 -0.086210 -0.408768 0.040155 -0.663875 -0.107457 -0.741493 -0.635092
P34896,-0.231566 -0.086626 0.106986 -0.065788 -0.191860 0.533364 -0.272738 0.088011 0.335028 -0.257331 0.027790 -0.388735 0.183782 0.052493 0.036455 0.132837 -0.267633 0.050949 0.072563 -0.017905 0.061323 0.011349 -0.355437 -0.090145 -0.302531 0.121138 0.072900 -0.000189 0.350354 -0.090270 0.025583 0.192378 0.064378 0.055654 0.038557 0.434803 -0.107783 -0.064413 0.110775 -0.053352 -0.060392 0.098228 0.221623 -0.242392 -0.492907 0.063683 0.139163 -0.093272 -0.321370 0.125635 -0.311270 0.007395 -0.037416 0.199795 0.284794 -0.009444 0.070315 0.090834 -0.214295 -0.084146 -0.152169 0.118448 -0.185659 -0.093492
P34897,-0.174246 -0.744245 -0.898233 1.088395 0.254858 1.437974 -0.055855 -1.014258 0.433314 -0.375409 -1.066889 -1.232485 0.806316 -1.146717 -1.001199 -0.825996 -0.588212 -1.056530 -0.879191 1.044564 -1.049247 1.249287 -1.137102 1.086632 -0.105294 -0.850857 -0.505283 -0.920947 0.506943 0.267775 -1.126614 1.055988 -1.042740 -1.133534 -1.038294 0.338935 1.008781 1.089007 -0.792880 1.106645 1.045891 -0.943280 -0.446544 -1.005453 -0.837454 -1.123105 -0.898542 0.978818 -0.965513 -0.991321 -2.060488 1.261279 -1.104781 -0.237964 0.052978 -1.101287 -0.967180 -1.015900 0.466106 0.989874 -0.624367 -0.854864 -1.019569 -0.110127
P34972,-0.515664 -0.262237 0.266670 -0.276589 -0.488040 0.330004 -0.494963 0.264324 0.487331 -0.460109 0.263611 -0.348045 0.419966 0.294220 0.284689 0.266136 -0.414686 0.286788 0.029478 -0.245853 0.273486 -0.246338 -0.453810 -0.296204 -0.552461 0.283621 -0.182874 0.035612 0.532210 -0.523909 0.285041 0.393157 0.269577 0.320971 0.022031 0.464748 -0.272202 -0.302146 0.296340 -0.293765 -0.278845 0.290891 0.502868 -0.416087 -0.502134 0.297286 0.262412 -0.282032 -0.440499 0.275751 -0.212767 -0.239915 -0.263766 0.526538 0.480715 0.529781 0.244518 0.290674 -0.496625 -0.278673 -0.346476 0.258104 -0.297863 -0.468451
P34998,-0.264493 0.055729 0.297601 -0.323116 -0.332899 -0.031711 -0.267145 0.300968 0.278469 -0.227031 0.302519 -0.091756 0.156213 0.314138 0.317790 0.304242 -0.130903 0.326931 0.185227 -0.318674 0.303261 -0.328935 -0.182458 -0.315410 -0.350035 0.311975 0.050025 0.209949 0.286287 -0.303152 0.320886 0.122236 0.305009 0.335624 0.172766 0.109792 -0.320975 -0.328403 0.308710 -0.325983 -0.323778 0.320615 0.339659 -0.112280 -0.149476 0.318689 0.275875 -0.317132 -0.185910 0.303463 0.034031 -0.309777 -0.018079 0.322893 0.279123 0.267702 0.301653 0.319164 -0.293000 -0.338301 -0.108916 0.305129 -0.036403 -0.230793
P35228,0.105157 -0.376427 -0.669487 0.818847 0.726022 0.321863 0.300677 -0.717262 0.229045 0.039246 -0.675574 0.124715 0.146658 -0.715981 -0.626283 -0.724451 0.206574 -0.850790 -0.400175 0.786231 -0.746803 0.857928 -0.268709 0.847578 0.341651 -0.685474 -0.038429 -0.517970 0.097128 0.309466 -0.652401 0.558062 -0.677117 -0.691129 -0.656668 0.578461 0.780252 0.780372 -0.727304 0.821896 0.948948 -0.709932 -0.323912 -0.030425 -0.025436 -0.729919 -0.709891 0.844909 0.040773 -0.715692 -0.444958 1.083010 -0.592041 -0.071465 -0.004921 -0.600455 -0.568459 -0.732373 0.520491 0.768529 -0.342076 -0.614392 -0.249997 -0.002668
P35346,0.181115 0.367125 0.422137 -0.549731 -0.084397 -0.613580 -0.011932 0.436305 -0.206140 0.109363 0.417079 0.210299 -0.399449 0.383607 0.427479 0.435635 0.265382 0.451027 0.444039 -0.512648 0.416375 -0.556763 0.254284 -0.488927 -0.030102 0.408822 0.327303 0.421302 -0.262549 0.058901 0.424349 -0.448510 0.395580 0.425404 0.429518 -0.557950 -0.524359 -0.455562 0.417565 -0.502963 -0.515118 0.440273 0.047015 0.257316 0.381146 0.426530 0.415052 -0.495714 0.143624 0.411933 0.382097 -0.625510 0.392559 -0.103349 -0.150944 -0.148535 0.453771 0.435727 -0.090074 -0.563854 0.226614 0.467459 0.217508 0.149611
P35372,-0.278590 -0.020242 0.262633 -0.229685 -0.367147 0.164754 -0.296033 0.264529 0.425339 -0.305534 0.275761 -0.100015 0.361804 0.283562 0.291629 0.239995 -0.224331 0.280230 0.135872 -0.230153 0.272440 -0.264162 -0.266193 -0.250814 -0.370040 0.257760 -0.012860 0.159021 0.403916 -0.363344 0.286398 0.329079 0.256813 0.296385 0.130857 0.196954 -0.254392 -0.271038 0.269145 -0.266853 -0.239760 0.266067 0.386912 -0.216013 -0.267240 0.269190 0.230995 -0.239033 -0.242118 0.262808 -0.024348 -0.213149 -0.091242 0.443434 0.352483 0.397407 0.258295 0.278279 -0.319150 -0.270056 -0.154040 0.261149 -0.101154 -0.317375
P35398,-0.158854 -0.007605 0.160029 -0.162135 -0.278955 0.105838 -0.238942 0.182394 0.159436 -0.220677 0.177972 -0.272017 0.229090 0.168440 0.158357 0.164986 -0.169131 0.195897 -0.057159 -0.185733 0.189626 -0.191611 -0.194933 -0.169414 -0.217466 0.183876 -0.004917 0.073464 0.244302 -0.236963 0.173773 0.147098 0.197266 0.159196 0.109628 0.332526 -0.164498 -0.196490 0.243328 -0.189229 -0.183086 0.187568 0.162532 -0.183303 -0.173842 0.173230 0.202423 -0.161471 -0.129665 0.158292 -0.020967 -0.177169 -0.095679 0.181947 0.202710 0.260787 0.115286 0.198166 -0.200000 -0.173141 -0.058292 0.190770 -0.049406 -0.243558
P35590,-0.128669 0.088967 0.261996 -0.319260 -0.197383 -0.117223 -0.223825 0.251681 0.132698 -0.131655 0.257799 -0.040930 -0.028932 0.265645 0.284620 0.247713 -0.004050 0.306273 0.220379 -0.285677 0.279647 -0.337107 -0.105104 -0.298026 -0.246025 0.267916 0.038668 0.222776 0.115918 -0.191606 0.271358 -0.020570 0.242407 0.279387 0.237568 -0.154116 -0.307242 -0.288162 0.289967 -0.304836 -0.324968 0.269215 0.200694 -0.136159 -0.045852 0.273646 0.233026 -0.312822 -0.118450 0.248434 0.033085 -0.334800 0.027607 0.099560 0.022046 0.103041 0.261992 0.267626 -0.274628 -0.314380 -0.022266 0.275440 -0.127789 -0.022155
