db_id,seq_features
DB08881,"-1.297084,-0.422370,0.747190,-0.700365,0.896822,1.338556,-2.110655,1.033632,0.244460,2.066560,1.482933,1.435928,-0.832728,0.619503,-0.992934,-0.842728,0.358605,0.601053,2.773803,-0.587523,0.508168,1.391414,1.515615,-0.234295,-0.684435,-1.397921,-0.771768,0.194972,-0.884357,-0.682091,-0.578898,-2.343774,1.112472,-0.910140,-0.939388,-0.621057,0.030452,1.340166,-0.410804,0.596557,1.625259,-1.290409,0.842614,-0.992841,-0.939241,-1.216291,-0.730722,0.326597,-0.830789,-0.091634,2.305335,-1.948522,1.164893,-0.197733,0.684914,0.691967,0.107004,0.255887,-3.060104,1.593983,1.007366,0.932225,1.355536,1.268300"
DB08820,"-2.097638,1.697308,0.109874,-1.094069,0.136157,-0.081773,-0.426918,0.677626,-0.717666,2.601882,1.161534,0.879513,-1.356022,-0.422693,-0.025809,-0.253584,-0.214491,-0.913127,2.439755,0.377049,0.873092,-0.581907,1.308528,0.949286,-0.496177,-1.067857,-0.339735,0.457010,-0.173483,1.316936,0.159795,0.242630,-1.205565,-0.834630,-0.344322,0.070033,1.232636,1.313444,1.357999,1.273961,1.018005,-0.958917,0.206894,1.337950,-0.299953,-0.428737,0.039818,-1.859318,-1.652182,-2.386653,1.429491,0.528027,-0.015661,-0.209317,-0.114182,-1.896428,-0.804294,0.597122,0.155589,-0.915355,0.410466,0.313414,0.840959,-0.176604"
DB08824,"0.840655,0.614373,0.146422,1.254567,-0.003183,-1.091142,1.581490,0.047580,-0.176487,-1.170926,-1.030333,-0.488346,0.858191,0.523910,-1.191327,-0.070647,-0.430346,-0.050090,-0.839700,0.597416,0.416952,-1.131893,-1.395751,-0.369610,0.779924,0.150043,1.158897,1.029930,-1.401200,0.706918,-0.247927,1.704621,-0.354177,0.809567,-0.042508,0.537963,0.188874,-0.580203,0.551357,0.029074,-0.670365,1.699993,0.167466,0.507897,-0.039010,1.773167,-0.174776,0.113799,0.220965,1.311136,-1.252831,1.297651,-0.401628,-0.047196,0.256374,-0.464981,-0.218020,-1.822975,0.902423,-1.135340,0.444167,0.086264,0.187604,0.081437"
DB06228,"0.474659,-0.647667,0.788452,1.276757,0.801518,0.485477,0.452738,0.708414,-0.988641,-0.451631,-1.191556,-0.149616,1.197653,0.744462,0.344288,-0.832367,-0.551464,-0.951230,-0.174971,0.692371,0.845802,0.297897,-0.277531,-0.655429,1.201392,-1.402273,0.989027,1.212139,-1.086787,0.326050,-0.683935,0.688954,0.153400,0.872013,-0.840765,1.058627,-0.982809,-0.038484,0.136031,0.293474,1.337780,1.019831,0.788141,-0.531693,-0.841611,0.841927,-0.838649,0.095642,0.568924,0.464527,-0.461489,0.450674,-1.390865,0.131734,0.746988,-1.510256,0.084041,-0.526123,-0.165119,0.043794,1.421790,0.897235,1.458259,0.562322"
DB08895,"0.029000,-0.232870,-0.528555,-0.106550,-0.422266,-0.185454,0.072166,0.651867,-1.098560,0.351150,0.397701,0.090095,-0.577179,-0.048095,0.753943,0.499075,0.601036,0.071827,-1.122480,-1.054483,-0.594909,0.686446,-0.095747,0.427759,-0.501099,-0.807482,-0.651001,0.264699,0.687575,0.524721,0.561340,0.734212,-0.567669,-0.155161,0.486741,-0.627554,0.021343,0.482539,0.822874,1.288398,0.088386,-0.999999,-0.558385,0.098962,0.463868,-0.755761,0.454151,-0.760374,-0.672096,-0.206422,0.007154,-0.531328,0.728786,-0.219298,-0.507814,-1.169870,-0.738717,0.238911,-0.499102,-0.658909,0.172852,-0.518084,-0.682950,-0.085629"
DB06237,"-1.466722,0.851919,0.389183,-1.063076,0.461632,0.334057,-1.076521,0.929798,-0.804612,2.557413,0.871268,0.595936,-1.215815,-0.516327,0.060903,-0.565066,-0.080539,-1.184833,2.208101,0.336130,-0.141899,-0.779105,1.694047,0.610321,-0.458407,-0.819269,-0.101844,-0.502700,-0.201082,0.751662,-0.110846,-0.978950,-0.101406,-0.947239,-0.623026,0.314529,1.369167,0.525602,0.300482,0.940320,1.232481,-0.949658,0.498509,0.260550,-0.593931,-0.629364,-0.285593,-1.171240,-0.964221,-1.425234,1.804876,0.469685,-0.698692,0.216299,0.168872,-1.167794,-0.246221,0.450064,-0.538495,-0.038203,0.759470,0.611003,1.442270,0.426558"
DB00136,"-0.689358,0.864052,-0.853795,-1.150882,-0.870985,-0.766877,0.496712,0.444115,-0.028568,0.723458,1.052088,0.726301,-0.848954,-0.856370,-0.118636,0.837804,0.735390,0.411534,0.177191,-0.371451,0.032059,-0.348763,-0.065059,1.054861,0.069426,-0.213913,-0.737144,-0.337445,0.476839,0.941098,0.906517,0.669881,-1.040249,-0.831807,0.811763,-0.550422,0.981736,1.060291,1.199579,0.326809,-0.667946,0.056129,-0.817281,1.170674,0.825801,0.161175,0.914019,-1.114763,-1.136118,-1.360518,-0.449871,0.366926,0.554272,-1.031538,-0.888595,-0.952161,-0.877663,-0.373447,-0.109995,-1.035322,-0.314273,-0.820428,-0.877049,-0.600818"
DB00544,"-0.079414,-1.243370,0.490423,0.232471,0.688212,1.622148,-2.572763,1.157112,-0.217145,0.539404,0.927519,1.757022,-0.220773,0.928757,-0.484932,-0.520235,0.699804,1.124946,1.361986,-1.399988,0.024909,3.316763,1.502537,-0.601229,0.058403,-2.500535,-1.090262,2.016387,-0.099148,-1.346858,-0.446721,-2.352439,1.583464,-0.058204,-0.578013,-0.771532,-0.544805,1.455689,-0.869572,0.328626,1.438793,-1.921140,0.497860,-1.742700,-0.595364,-1.154513,-0.614739,1.027472,0.147595,1.829518,1.882126,-2.683740,1.821581,-0.810452,0.551689,0.854209,0.264890,0.633763,-3.267461,2.334962,1.147750,0.586015,0.819346,1.022312"
DB13520,"2.063888,0.371464,1.173289,1.395227,0.939100,0.334030,-0.103909,-2.270827,0.545494,-2.475207,-1.354744,-0.921827,1.077486,0.832922,-1.036964,-0.984005,-2.396258,-0.244476,-0.829370,2.150413,0.024157,-0.489156,0.178579,-1.737609,1.086319,1.247031,0.912690,0.622143,-1.743794,-1.854090,-1.378761,-0.268008,0.995385,-0.090411,-0.947892,0.576278,-1.164685,-2.238986,-1.635821,-0.058603,-0.226429,1.035726,1.168078,-1.257517,-0.865643,1.029362,-1.070809,2.041494,2.218064,1.430811,-1.458064,1.811099,-0.836703,0.926156,1.246088,1.978757,2.186390,-0.602131,1.481901,0.232132,-1.383214,0.946930,0.502233,-0.523295"
DB00523,"-0.612327,0.952324,-1.288646,-0.973046,-1.318971,-1.238807,0.654357,0.309687,-0.096208,-0.148976,0.788867,0.819852,-0.739828,-1.307447,-0.038376,1.303686,0.991478,0.999075,-0.514543,-0.754629,-0.053849,-0.189252,-0.334432,1.198642,0.180448,0.494498,-0.837458,-0.704321,0.906300,0.910617,1.257858,0.697926,-1.152290,-0.366176,1.305089,-0.983974,0.851346,0.542697,1.077250,0.662751,-1.251806,0.184203,-1.288538,1.176354,1.310697,0.352951,1.302345,-0.956759,-0.920118,-0.247667,-0.788338,0.370592,0.162584,-0.955870,-1.286120,-0.412787,-1.013461,-0.610496,0.428143,-1.190725,-0.698188,-1.298643,-1.277529,-0.833370"
DB00563,"0.486258,-0.910344,0.914400,0.800255,0.909411,0.600518,0.336685,0.820788,-1.223270,0.219036,-0.763351,-0.047469,1.379411,0.998658,-0.042628,-0.954188,-0.640904,-0.974850,-0.070966,0.839482,0.685480,0.007612,-0.101024,-0.725142,1.595393,-1.561126,0.931209,1.177551,-1.596338,0.221195,-0.801347,0.670745,0.053016,0.055502,-0.967452,1.467500,-0.717256,0.462270,0.181313,-0.237023,0.829123,1.085560,0.952789,-0.627682,-0.967810,1.123839,-0.935120,0.254095,0.429488,-0.064328,-0.369775,0.575347,-0.847135,-0.407373,0.871771,-1.587406,0.445499,-0.804580,-0.997801,0.308651,1.669678,1.027562,1.194569,0.701694"
DB11315,"-1.054037,-0.737177,-0.727276,-0.097030,-0.552765,0.260907,0.144426,0.265296,1.039017,0.850059,-0.200362,0.269275,-1.409686,-0.256158,1.198217,0.611488,0.793086,-0.337049,0.566851,-0.746311,-0.297078,0.553502,0.163952,0.809921,-2.146482,0.098713,-0.727905,-0.232075,1.208657,0.553305,0.805681,0.351457,-0.784854,-0.115466,0.626132,-0.437135,-0.964305,0.646925,0.585550,-0.093507,1.411403,-0.766300,-0.783969,0.465480,0.567459,-1.613069,0.610452,-1.008480,-1.120739,-1.101423,-0.370617,-1.285503,-0.172498,1.151343,-0.757256,-0.624942,-1.035929,1.603462,-0.488896,-0.606648,-0.138084,-0.631308,-0.888962,-0.667733"
DB00906,"0.519828,-0.036713,0.427402,-0.680053,0.324413,0.750558,-0.995939,-2.570054,-0.523670,-1.033442,0.133779,0.177744,0.180882,-0.237737,1.018744,-0.347568,-0.842379,0.261771,0.347939,1.229851,1.048851,0.249484,1.553550,-0.626302,0.977826,1.584225,-0.432977,-0.002572,0.576191,-1.861040,-0.495521,-1.658612,0.049709,-1.389963,-0.345590,0.385542,-1.218823,-0.734752,-1.560286,-0.693466,-0.396145,-0.332935,0.394318,-0.824693,-0.280291,-0.091609,-0.241690,1.216640,1.614213,-0.810663,-0.454030,0.756225,-1.000235,1.130558,0.306789,1.737868,1.827328,1.451271,0.631499,1.070735,-2.044808,0.323660,0.274841,-1.698985"
DB00126,"-0.556849,1.151276,-1.350055,-0.928691,-1.392607,-1.309773,0.778369,0.398141,0.032093,-0.073466,0.717592,0.756353,-0.852999,-1.305441,-0.260557,1.374405,0.962753,1.068083,-0.663927,-0.802289,-0.185280,-0.336991,-0.429186,1.242718,0.063959,0.541326,-0.798855,-0.678415,0.863875,0.996539,1.307355,0.769759,-1.187808,-0.467073,1.379362,-1.040779,0.849193,0.396512,1.112441,0.499644,-1.318082,0.213035,-1.350869,1.284468,1.384465,0.339486,1.364141,-1.030105,-0.971806,-0.224628,-0.665070,0.380960,0.286785,-0.935302,-1.333051,-0.379050,-1.062869,-0.660335,0.652529,-1.241657,-0.666375,-1.378784,-1.314923,-0.832740"
DB03754,"-0.513618,1.165414,-1.354280,-0.923970,-1.400568,-1.312309,0.793011,0.354392,0.121017,-0.065045,0.742489,0.751602,-0.841523,-1.322734,-0.305154,1.381482,0.970397,1.075768,-0.665689,-0.802257,-0.233374,-0.361468,-0.442207,1.240202,0.058993,0.530019,-0.744723,-0.775303,0.866007,0.992821,1.309405,0.794387,-1.198338,-0.473433,1.387180,-1.025411,0.896247,0.402909,1.129687,0.479594,-1.327139,0.238655,-1.354763,1.303555,1.390355,0.356743,1.368102,-1.032666,-0.983134,-0.295029,-0.702597,0.410180,0.328401,-0.925501,-1.334204,-0.352910,-1.070271,-0.686872,0.656982,-1.277489,-0.678117,-1.384161,-1.358874,-0.834003"
DB00687,"0.063924,-1.598696,-0.092672,0.576608,0.148575,0.932382,-0.003201,0.865048,-0.221677,-0.124979,-0.498827,-0.113147,-0.171715,0.623564,2.143131,0.002594,0.760418,-0.713054,-0.927493,-0.843992,-0.114008,1.588819,-0.407034,-0.026686,-1.015354,-1.984133,-0.470634,2.008954,1.306888,0.114085,0.161899,0.221198,0.213330,0.416879,0.002197,-0.266990,-1.081397,0.827166,0.326769,0.838664,1.495404,-0.927079,-0.156278,-0.624657,-0.064565,-1.397246,-0.057092,-0.357886,-0.215864,-0.337307,-0.337648,-1.376943,0.619053,0.614478,-0.086727,-1.354809,-0.526206,1.258198,-1.290102,0.478520,0.633878,-0.012998,0.069894,-0.248829"
DB03793,"-0.571943,0.967663,-1.294328,-0.887675,-1.318369,-1.183825,0.720365,0.535430,-0.018828,-0.166273,0.635614,0.735780,-0.775896,-1.250704,-0.054653,1.308298,0.955350,0.939735,-0.695716,-0.775502,-0.147360,-0.258156,-0.409618,1.219420,0.031813,0.484224,-0.757061,-0.558292,0.896786,0.944675,1.273746,0.712507,-1.096827,-0.422846,1.309510,-0.988353,0.719902,0.432033,1.053051,0.445261,-1.221787,0.216612,-1.305336,1.171645,1.312292,0.291175,1.310091,-1.002147,-0.918900,-0.184016,-0.701471,0.282961,0.191834,-0.839740,-1.290698,-0.508041,-1.022609,-0.608822,0.579460,-1.090776,-0.609996,-1.311838,-1.274345,-0.865382"
DB00380,"1.798349,-0.351622,0.538032,1.833657,0.483302,-0.190098,1.143345,0.287731,-0.011650,-1.182325,-1.115889,-0.862030,1.227377,1.249268,-0.742390,-0.459006,-0.301553,-0.351315,-1.386483,0.367956,0.115720,-0.164012,-1.505671,-1.017267,0.638347,-1.178949,1.011825,1.829586,-1.189433,0.172415,-0.655325,1.579937,0.339625,0.953909,-0.431822,0.693972,-0.213673,-0.299337,0.303779,0.267808,0.277019,1.378704,0.541932,-0.412017,-0.459506,1.237526,-0.652374,0.600175,0.700135,1.195776,-1.191847,0.496176,0.249749,-0.025672,0.713165,-0.504005,-0.057267,-1.367413,-0.001630,-0.480509,1.112682,0.473669,0.573625,0.429851"
DB02659,"-0.676545,0.501557,-1.122231,-0.780695,-1.086604,-0.802194,0.335742,1.090265,-0.782394,-0.287594,0.092315,0.927516,-0.672084,-1.049272,0.452238,1.087805,0.794818,0.618108,-0.667871,-0.694173,0.220425,0.037430,-0.208151,1.182075,0.139917,0.241038,-0.822009,-0.017478,0.822246,0.798458,1.175305,0.310681,-0.730423,-0.653599,1.080153,-0.850389,0.110303,0.458671,0.701526,-0.079115,-1.040160,0.122476,-1.155717,0.737755,1.086332,0.182303,1.137119,-0.861881,-0.502197,0.109590,-0.411677,-0.067339,-0.165707,-0.554068,-1.171970,-0.859679,-0.751059,-0.407025,0.290357,-0.405275,-0.377403,-1.093674,-0.785206,-0.911550"
DB00260,"-0.610990,0.955584,-1.219785,-1.005070,-1.261369,-1.243531,0.651475,0.119674,-0.012923,-0.074679,0.758210,0.627368,-0.617861,-1.214963,-0.171844,1.239852,0.824687,0.926831,-0.683362,-0.663055,-0.193595,-0.216435,-0.107081,1.127204,0.207525,0.597167,-0.955189,-0.691437,0.890877,0.778898,1.179962,0.552041,-1.123101,-0.568026,1.243051,-0.834690,0.778712,0.398276,0.885015,0.502766,-1.265971,0.116151,-1.225389,1.150849,1.253872,0.311734,1.249823,-0.880944,-0.817513,-0.212903,-0.581313,0.252594,0.083609,-1.034773,-1.232652,-0.342996,-0.729321,-0.451996,0.453557,-0.915351,-0.740615,-1.242258,-1.157936,-0.897731"
DB03424,"-0.508201,1.012083,-1.292913,-0.936750,-1.329993,-1.216113,0.650169,0.271260,0.026913,-0.127646,0.758481,0.750898,-0.764218,-1.288991,-0.138962,1.315705,0.973957,1.021500,-0.546046,-0.758912,-0.121402,-0.205993,-0.367637,1.176477,0.106471,0.497008,-0.784002,-0.740017,0.930911,0.884457,1.252121,0.696980,-1.122633,-0.396099,1.319281,-0.982998,0.873710,0.505752,1.053853,0.570917,-1.254632,0.183835,-1.292587,1.185127,1.322350,0.344360,1.306518,-0.948044,-0.894185,-0.269410,-0.738338,0.364647,0.293375,-0.961930,-1.281109,-0.330272,-0.983655,-0.585339,0.513674,-1.169131,-0.695778,-1.313735,-1.302128,-0.825283"
DB04599,"1.362608,0.609214,0.231336,-0.300976,0.040240,0.368361,-0.571979,-2.645372,1.210404,-1.916556,-0.049722,-0.081667,0.278688,-0.078030,-0.664647,-0.045253,-1.344368,1.079898,-0.857818,1.378570,0.521991,0.320763,0.836798,-0.805269,1.226733,1.805921,0.068224,-0.707418,0.047908,-1.927127,-0.365171,-0.883550,0.195661,-0.846454,-0.026752,-0.114140,-1.311507,-1.260529,-1.149007,-1.009006,-0.623065,0.519634,0.185292,-0.683092,0.043050,0.387782,-0.072505,1.385349,1.479879,-0.050100,-1.678669,1.182531,-0.674798,0.386848,0.226033,1.960576,1.576096,0.083403,1.205269,0.264596,-2.235068,0.010212,-0.576894,-1.217427"
DB02266,"-0.515059,1.164671,-1.354433,-0.922798,-1.400719,-1.312672,0.792281,0.349454,0.119170,-0.062027,0.745576,0.753885,-0.842472,-1.322103,-0.307529,1.381602,0.971867,1.078391,-0.661254,-0.802781,-0.232031,-0.362067,-0.444230,1.240361,0.059750,0.531278,-0.748130,-0.769177,0.865845,0.992717,1.309318,0.795054,-1.199084,-0.469098,1.387176,-1.025503,0.897150,0.402592,1.128266,0.476621,-1.327402,0.240498,-1.354764,1.304609,1.390430,0.356172,1.368068,-1.033522,-0.982882,-0.293893,-0.702856,0.411154,0.324886,-0.928035,-1.334315,-0.353257,-1.069561,-0.687314,0.655906,-1.278244,-0.678300,-1.384244,-1.359003,-0.834050"
DB00575,"0.246128,-0.592444,1.657404,-0.028202,1.619362,2.081986,-1.002166,-1.418019,0.636405,1.168894,-0.231765,-1.148180,0.839702,0.722783,0.819727,-1.706350,-1.541533,-2.140318,1.193032,1.628192,-0.208084,-0.808171,1.524643,-1.167770,0.433773,0.436071,0.708290,-0.753692,-0.331460,-1.355541,-1.622227,-1.343439,1.180572,-0.489782,-1.691181,1.884131,-0.288870,-0.849510,-1.488535,-0.874637,0.920879,-0.773714,1.672116,-1.266291,-1.641129,-0.682522,-1.540309,1.156515,1.143931,-1.894157,1.555800,0.797676,-0.431098,1.315925,1.577299,0.924703,1.825159,1.776037,0.615274,1.246896,-0.073367,1.654930,0.748459,0.710990"
DB00997,"-1.004781,-0.084644,0.312933,-0.929329,0.428060,0.337943,-0.746868,0.720871,-1.763322,1.986425,1.101711,0.202320,-0.621715,0.160914,0.756108,-0.420689,0.156088,-0.617798,0.849331,-0.346159,0.519600,0.387935,1.078954,0.271668,-0.764046,-0.766161,-0.608857,-0.592100,-0.086299,0.465021,-0.136292,-0.221239,-0.095615,-0.252856,-0.494035,-0.236943,0.033329,0.789524,0.719171,1.503134,0.751681,-1.314392,0.342544,0.032630,-0.492089,-1.013348,-0.266365,-0.758273,-0.985767,-1.871570,1.394729,-0.815693,1.263303,-0.161483,0.209241,-0.823805,-0.189714,0.578086,-1.673822,0.310708,0.657162,0.441197,0.251785,0.917422"
DB06480,"0.263621,-0.240824,0.499639,1.218929,0.452655,-0.296913,1.002699,0.395732,-0.434762,-0.060322,-1.336118,-0.660187,0.510584,0.835366,-0.532868,-0.524532,-0.725635,-0.934138,-0.333256,0.649324,0.246967,-0.907636,-0.712906,-0.405516,0.148695,0.140827,1.223969,0.640566,-1.585359,0.742287,-0.461110,1.330699,-0.457140,0.627720,-0.506161,0.888660,-0.709648,-0.496525,0.428480,-0.039121,0.608803,0.928050,0.502471,0.094527,-0.511562,0.817864,-0.550153,-0.153172,0.004188,0.755143,-0.525645,0.665393,-1.319269,0.757086,0.497236,-1.112804,-0.059321,-0.838212,0.281840,-0.980626,0.730538,0.540080,0.522706,0.498388"
DB00435,"1.189928,-0.121972,0.383716,0.989350,0.252761,-0.172156,1.060362,0.533824,0.327337,-0.640373,-1.014019,-1.060932,1.374176,0.133477,-0.404704,-0.346508,-0.256101,-0.566479,-1.164650,0.390398,-1.493633,-1.660202,-1.172497,-0.615806,1.218228,0.475344,1.089981,-0.256426,-0.981208,0.358198,-0.518213,0.870412,0.618820,-0.031718,-0.271912,1.360768,1.113435,-1.300198,-0.310674,-0.293989,-0.668823,1.475428,0.418510,-0.339590,-0.286686,1.500535,-0.452266,0.482370,0.577845,1.325492,-0.632311,1.709644,-0.205089,-0.300331,0.522576,-0.204981,0.488348,-1.758777,1.435648,-0.451390,1.262963,0.318479,0.096389,0.722415"
DB01299,"-0.487862,0.448236,-1.076336,-0.570130,-1.063840,-0.836423,0.459719,0.113487,-0.250964,-0.237650,0.335655,0.456223,-0.710499,-0.828817,0.260838,1.084301,0.825986,0.876314,-0.563256,-0.896726,-0.157278,0.223167,-0.460625,0.911205,-0.193141,0.195611,-0.744969,-0.413024,1.073432,0.584955,1.039599,0.366356,-0.769453,-0.395689,1.092595,-0.919016,0.372906,0.364903,0.680845,0.456564,-0.865164,-0.172618,-1.089660,0.794085,1.082166,-0.150760,1.058383,-0.743456,-0.647159,0.017931,-0.483533,-0.079102,0.466711,-0.626329,-1.065495,-0.266023,-0.724837,-0.152373,0.288795,-0.739721,-0.644862,-1.096952,-1.024528,-0.756429"
DB04864,"-0.693111,-0.103104,-0.962538,-0.416778,-0.882404,-0.478718,0.549319,0.157387,0.389485,0.197247,0.242090,0.344224,-1.056302,-0.606799,0.578622,0.920524,0.966651,0.418262,-0.196548,-0.890595,-0.399892,0.209748,-0.274105,0.911243,-1.124338,0.228515,-0.671057,-0.563551,1.017081,0.682766,0.983569,0.595695,-0.867540,-0.146803,0.929209,-0.762425,-0.073151,0.534068,0.778800,0.236327,0.106392,-0.266076,-0.998225,0.737669,0.894613,-0.736376,0.893468,-0.942704,-1.032739,-0.602609,-0.670743,-0.608590,0.176962,0.318060,-0.955564,-0.517141,-1.069563,0.452731,-0.113459,-0.914773,-0.296900,-0.933013,-1.100015,-0.674998"
DB08954,"2.401621,-0.553725,1.223112,0.909231,1.031187,0.728075,-0.622841,-2.575640,0.306296,-2.380798,-0.830110,-0.672882,1.130836,0.570371,0.198505,-1.056860,-1.281127,-0.263536,-0.193134,1.894221,-0.562054,-0.539347,0.350140,-1.845836,1.193958,0.810026,0.078960,1.120920,-1.026621,-2.473955,-1.486769,-1.449185,1.616599,-1.335776,-1.008605,0.909611,-0.449360,-1.755106,-2.575538,-0.252283,-0.284374,0.744030,1.237505,-1.934004,-0.943145,0.823218,-1.132174,2.642667,2.855484,1.255225,-0.729241,1.436221,-0.498283,1.609852,1.311563,2.724849,2.633831,0.234475,0.653145,1.450882,-1.150935,1.024560,1.203827,-1.245179"
DB01064,"1.085577,-0.576488,0.222613,1.324748,0.237805,-0.093647,0.880330,-0.087559,1.493902,-0.510060,-0.936384,-0.908082,-0.210325,0.311851,-0.052031,-0.218262,0.184188,-1.065468,-0.270893,0.263341,-1.373951,-0.807848,-1.319927,-0.413826,-1.146595,-0.646294,0.437685,0.790068,-0.595471,0.039493,-0.312191,0.451141,0.583281,0.316712,-0.181395,0.303894,0.064882,-0.119844,-0.320935,-0.104426,0.938848,0.706228,0.218896,-0.475113,-0.206233,-0.002606,-0.333016,0.408351,0.438866,0.751523,0.113010,-0.241030,-0.048467,1.634759,0.348531,0.370182,-0.032741,0.045742,-0.180663,-0.117886,0.582104,0.207363,0.671549,-0.283390"
DB13139,"1.790347,-0.243406,1.017480,2.520392,0.896259,-0.406910,1.643882,0.062729,0.255881,-1.543863,-2.160343,-1.464994,1.190718,1.308740,-1.160723,-0.943982,-1.019956,-1.247521,-0.758596,1.301980,-0.231255,-1.550160,-2.061055,-1.268939,0.034326,-0.459807,1.894602,1.839123,-2.595878,0.263264,-1.137836,1.439144,0.687570,1.336273,-0.902963,1.000254,-0.330796,-0.837420,-0.184520,-0.385877,0.538878,2.213765,1.035737,-0.445217,-0.904494,1.617195,-1.092698,0.943885,1.062948,1.909797,-0.768767,0.899774,-0.748731,1.337213,1.177491,-0.221901,0.415827,-1.595750,0.567413,-0.556219,1.099731,0.955984,1.302171,0.440814"
DB06402,"1.696970,-0.519079,0.839249,1.658450,0.807643,0.060804,-0.400219,0.491521,0.401395,-1.726634,-0.475850,-0.830686,1.666647,1.328494,-0.860346,-0.706599,-0.368041,0.485405,-1.215550,-0.250085,-0.245910,0.620554,-1.279457,-1.413813,0.137616,-0.439435,1.128494,1.292321,-1.738375,-0.633248,-1.061728,0.362819,1.287179,1.850670,-0.696369,0.053690,0.634243,-0.370985,-0.625840,0.311254,-0.325548,0.294463,0.864816,-0.698544,-0.743960,0.949013,-0.931468,1.354541,0.818516,1.830661,-0.406828,-0.222490,1.712582,-0.855285,1.051821,0.662320,0.500011,-1.603933,-0.233461,0.555775,1.004092,0.705021,0.116175,1.859572"
DB11898,"-0.619415,-1.658743,-0.378501,0.782751,-0.156208,0.498895,0.064418,-0.245379,-1.300012,-0.518466,-1.147947,-0.399674,-0.583970,0.771349,1.986008,0.321305,0.547625,0.334750,-0.378653,-1.569650,0.048055,1.677450,-0.945920,0.112123,-1.573058,-1.136154,-0.151987,0.296208,1.720352,-0.084095,0.393971,-0.272862,0.441208,0.341788,0.335670,-0.945823,-1.488489,0.062682,-0.107856,0.415128,0.641981,-1.152129,-0.440017,-0.369938,0.251096,-2.018097,0.210901,-0.267584,-0.138504,0.839039,-0.099892,-1.599659,1.245402,0.683573,-0.344667,-0.463892,-0.595476,1.261209,-0.582247,0.174370,-0.147742,-0.364826,-0.402801,-0.178643"
DB13025,"0.865956,0.444343,1.256990,1.375268,1.019541,0.389352,0.434165,-1.897926,0.254949,-1.796249,-1.666044,-0.706362,1.975050,1.327508,-1.017743,-1.126301,-2.553246,-0.498687,-0.868916,2.128624,1.665339,-0.381819,0.472549,-1.516698,1.987083,1.346138,1.781601,0.561083,-1.432757,-1.028090,-1.360602,0.731942,0.000355,0.688632,-1.095926,1.372259,-1.935883,-2.000845,-0.698362,-0.456498,-0.304002,1.234952,1.229450,-0.537704,-1.027200,1.407080,-1.138800,1.348398,1.432341,0.273869,-2.001570,2.114181,-1.382943,0.260057,1.232595,0.488675,1.765507,-0.647180,1.976397,-0.346745,-1.075825,1.110336,0.029433,0.089340"
DB09116,"-0.522596,1.172722,-1.356836,-0.926175,-1.404305,-1.323059,0.789207,0.350720,0.103537,-0.066213,0.741132,0.743051,-0.844905,-1.317907,-0.295736,1.385128,0.962896,1.079017,-0.670510,-0.802302,-0.222054,-0.355335,-0.446103,1.238026,0.069101,0.531857,-0.745596,-0.766991,0.861121,0.988004,1.310116,0.786389,-1.196701,-0.449655,1.391719,-1.032372,0.898942,0.389904,1.127286,0.494170,-1.341231,0.239398,-1.356930,1.298501,1.395310,0.352692,1.370640,-1.028280,-0.981718,-0.284582,-0.690854,0.413714,0.318351,-0.929614,-1.335253,-0.350029,-1.063639,-0.689477,0.664705,-1.267063,-0.678686,-1.389705,-1.363557,-0.830854"
DB12661,"2.606861,-0.348639,1.220484,0.769242,1.055948,1.393394,-0.911740,-1.695999,2.302354,-1.516706,-1.232113,-1.112079,1.211145,0.372842,-0.430041,-1.110520,-1.738371,-0.708909,-1.134513,2.000021,-1.619391,-1.016100,0.436752,-1.844752,1.378953,1.243355,0.563112,0.169747,-0.977447,-2.212072,-1.452053,-1.480725,1.975380,-1.393413,-1.011265,1.428157,-0.339205,-2.512650,-2.405887,-1.576679,-0.053547,0.846898,1.240765,-2.120501,-0.963902,0.592668,-1.186603,2.480104,2.640283,1.129208,-0.868550,1.747517,-0.935543,0.883924,1.334710,2.514822,2.781088,-0.197841,1.164991,1.211927,-0.709962,1.028324,0.737816,-0.091541"
DB06207,"-0.574312,0.120333,-0.689029,-0.767152,-0.605155,-0.138103,-0.247308,1.185554,0.232900,1.206952,-0.162272,0.825708,-1.199096,-1.021531,0.019535,0.560819,0.649429,-0.166451,-0.034374,-0.334849,-0.696204,-0.467403,0.166303,0.928486,-0.240718,0.255058,-0.596518,-1.087587,0.340402,0.636557,0.840214,-0.506859,-0.462240,-1.549168,0.571737,-0.228343,-0.196530,0.315348,0.305218,-0.896869,0.474185,0.003618,-0.677810,-0.054554,0.575774,-0.397316,0.659452,-0.739269,-0.538912,0.085388,0.693787,-0.183758,-1.629757,0.438281,-0.793522,-0.840102,-0.392579,-0.096086,-0.536206,-0.349022,-0.086712,-0.549572,0.308381,-0.445500"
