uniprot_id,seq_features
P48506,"-0.3747829170710509,-0.3988344578144087,0.3378779077293534,-0.41252577498593657,-0.3656991534487285,0.3279825070818192,-0.3626390656956602,0.35302548379429116,0.35464778590375073,-0.36278847800353664,0.3414513549505121,-0.3757383096837981,0.3429991100858156,0.35446096409399536,0.35654504798096587,0.35742145115608026,-0.37719156380273805,0.3847284333811398,-0.37741382493167586,-0.3407544164241846,0.3603486920879095,-0.35171960429640386,-0.38885422778797424,-0.3992483248202698,-0.38122454859275756,0.35175944793226327,-0.39579411175014845,-0.3632371084396496,0.3673381197478197,-0.38325361351299525,0.36682109379928857,0.33970517575663245,0.3396845347349086,0.38938670765473793,-0.3766874649121465,0.35071285113109785,-0.378354064150704,-0.37472930539437127,0.37408306810574665,-0.38914064174840424,-0.3949301630172277,0.3662291159980711,0.376677905492648,-0.377344390747332,-0.3865168205730777,0.3861508150626149,0.3626296422724912,-0.39824567617372253,-0.3736342366482186,0.3458329823178096,-0.3912771163396362,-0.42065083166736844,-0.3707413311677694,0.3678586402488712,0.3491577987720305,0.36726888932396273,0.3327072335571822,0.38894693871971414,-0.37739771784892107,-0.40248996735958537,-0.4092142927881395,0.37732908669937687,-0.38176709849191287,-0.36538990086022566"
P48507,"-0.2867774715609119,-0.2569521146278622,0.2518986079292762,-0.3214745775742948,-0.29481079754987216,0.3088454602699242,-0.2751158441891178,0.2751391400471206,0.29703662477582116,-0.309894577357697,0.25792030538677163,-0.2634576354700371,0.2342665175438845,0.27692458001446935,0.2974785957610019,0.2909466722773468,-0.2970879076477962,0.3066740687688556,-0.292491307371628,-0.28876289533463984,0.30469516397507856,-0.22563693160985268,-0.2951407991727871,-0.30235079091547085,-0.2992137717386246,0.30207189162880105,-0.25338583233317435,-0.28441976168354133,0.296388206061957,-0.31808618858878784,0.3105519826025798,0.27487418720415996,0.26545489234262354,0.3032102154964174,-0.24061052894744522,0.2835231187841322,-0.2880994267184065,-0.3113244196659175,0.2720947835925424,-0.30997945166665886,-0.28141005367290906,0.2780789442693753,0.3031890226445613,-0.3202379748326534,-0.2656657403197957,0.30627934712694005,0.3181791282878423,-0.3018533521956858,-0.3043744751016752,0.2867490842671825,-0.33474714436718117,-0.26635771003574144,-0.24278732521421448,0.2700747984217457,0.2889518578027979,0.27787706094023557,0.2835617838965907,0.3064544067353443,-0.28168304902008157,-0.35021598460533077,-0.3286248708830457,0.26455945976715695,-0.26798783966371653,-0.3008309505529587"
P48544,"-0.3591909895511569,-0.28935488946650545,0.28793032377712807,-0.28933333515513565,-0.3368773832137451,0.26001643613972286,-0.2959702934109722,0.29804964903982745,0.3105823302068305,-0.3239029416165617,0.32008076355316606,-0.2510814370426939,0.3027855645385726,0.33187087793275544,0.3440079041634496,0.3049764690568334,-0.306593766177924,0.3412041067891767,-0.28418909039414164,-0.34149663256688506,0.31816233189397986,-0.29041695599591627,-0.32879923967707003,-0.29591090519163765,-0.3322359554855281,0.33834031782111185,-0.25388355457230827,-0.2921483968326187,0.32335748283947996,-0.3269896537567586,0.35569022402938794,0.3113931279792147,0.29891328046424476,0.3624962312402991,-0.2830263461219287,0.27831006324806495,-0.311669044064079,-0.3180152782382709,0.28260466266408135,-0.3350908548508127,-0.312708830721818,0.3290517599954213,0.33841381138277504,-0.2626859702681997,-0.3233902528571823,0.33051805848896465,0.24978317799750233,-0.3026771278075414,-0.3178898050448058,0.3193902965461302,-0.2954869919741908,-0.2746339359863818,-0.3055606561892131,0.34299302611575605,0.32355242400715245,0.34372594412569824,0.30718510908221147,0.3251511198027082,-0.32484335461093117,-0.343670911362923,-0.3341974884727619,0.2725211437467753,-0.2646614295337294,-0.33629760300069483"
P48547,"-0.29737961181653966,-0.2882222442280421,0.30620248517133825,-0.3045695654253024,-0.3251151789467439,0.2806191392854414,-0.3282436489183511,0.31090822447731076,0.3458324334301466,-0.33795961331571917,0.342547558900199,-0.2545122822766276,0.3366878608571726,0.3095938633870657,0.34224010759360113,0.28378745365423785,-0.3400235993685356,0.3431133708014689,-0.2660655822328495,-0.27617951909383776,0.320550648270067,-0.3085957374121413,-0.3053172031322149,-0.2970725529046708,-0.3369139558490085,0.30933944438894967,-0.3128786891038973,-0.2856683794724161,0.32875138129221443,-0.331552938337802,0.3533019155319996,0.3406938992426519,0.30527659586785216,0.3575370138645059,-0.2741477565742381,0.28688145734709625,-0.32377995167569434,-0.32505041124904627,0.31220458122044487,-0.33882397155511174,-0.2837371026704915,0.3179230810139098,0.3428852794509505,-0.31964633097992096,-0.3062201193978073,0.32696716872695814,0.27337773445341973,-0.3030942342599899,-0.3304556274625889,0.3204899299968407,-0.2977076551835589,-0.28591732939764886,-0.2977924813149852,0.34932355347897026,0.3291441962146337,0.34906226578797755,0.2890157424490723,0.33659390455503424,-0.32374969173740176,-0.3352961182283544,-0.3300927776055919,0.3253336422789117,-0.26465781111403763,-0.3554453956428578"
P48549,"-0.3505462702576173,-0.29052156037979515,0.2858818027575033,-0.28263577815389085,-0.3323801098915147,0.2597909017585862,-0.29688293491310613,0.2925990834275651,0.30877908408711313,-0.32386845809948595,0.32409048490565884,-0.24597625117950206,0.3075932517005844,0.32515518713491637,0.34175506617875206,0.2976135657727046,-0.30507759441621346,0.33402142297181175,-0.2867064081523982,-0.3348257850577085,0.3128254133279482,-0.2947174452685133,-0.32344392873755595,-0.2911536997337853,-0.33055743829977274,0.33143050692475867,-0.26042469878146807,-0.2943106414893347,0.3175830142982013,-0.3234187856998116,0.35118267870015896,0.31793569461695,0.2955039312637135,0.35940658275746906,-0.2894998997908357,0.27087276342134187,-0.3105270672890854,-0.3156464932950102,0.28236669984488577,-0.339322384624151,-0.306123529909142,0.32461981190124756,0.3356454987657062,-0.2658238546144643,-0.32289876417482044,0.3249646538988096,0.24035933489848826,-0.2961408606015683,-0.3137678658530357,0.31711602375658365,-0.30238314131844796,-0.27801954023951286,-0.3020949797308681,0.34289472593643955,0.32016583244189456,0.3451173300871333,0.2956472633914572,0.3231724671366833,-0.3200173696399624,-0.3443571880960496,-0.3319190363452646,0.2694511466054073,-0.26425814583474805,-0.3401964193045342"
P48551,"-0.28631136816661884,-0.27903709347384753,0.2408951905974144,-0.2874927813824037,-0.27017595860790633,0.21839819953874043,-0.28638114113778956,0.25119447938365913,0.2755107156607728,-0.29030711571623197,0.29351098509867,-0.27471862910604106,0.271692712314823,0.2807593396308134,0.31957402608014196,0.2402941775316204,-0.26378641568692573,0.31595635158031904,-0.24634291417092133,-0.25084089127366954,0.2845895355753939,-0.4324204552808739,-0.3393188895929607,-0.2955938322003416,-0.2953906109328208,0.26829415523503974,-0.27991995049441515,-0.25835472541140664,0.29747496735947954,-0.29711838964084114,0.3108794490637878,0.31285749435888094,0.2598406775134648,0.3007716782638422,-0.22255693627461473,0.22099692380726704,-0.2736455715414937,-0.283559317151234,0.29746454897586183,-0.2736400654210858,-0.2881256734417796,0.28363339856467074,0.2993826027526182,-0.2918808932384382,-0.22027806688841448,0.29154476832464404,0.20965577713286884,-0.26007875226260546,-0.28722552489782,0.23608423093971215,-0.2972661734063965,-0.25666191599899,-0.31344502127831875,0.28436858188219377,0.25041264857300105,0.2868693180924578,0.25326937109592823,0.2817925711469755,-0.2857197806440292,-0.28256637463289896,-0.30729048810861975,0.29578957579439663,-0.3134262222599073,-0.26739894616230253"
P48637,"-0.2408651084933679,-0.2906805101618051,0.2654480307796282,-0.2911955449832598,-0.2339211814483319,0.24872546072452348,-0.2433788888125511,0.24318391005696516,0.24391315977086042,-0.2323671779322867,0.1998953517670536,-0.2486736830807841,0.22482313730021908,0.21570183934235201,0.21213117144315236,0.24361440002652354,-0.23385848158275666,0.2114079279051227,-0.20925691354728462,-0.19712929270914686,0.2083989637499037,-0.17827561285588425,-0.2442369318731717,-0.2558493990944217,-0.2528944141672142,0.2302040676115317,-0.2328734461922025,-0.2239649548575285,0.23727337351650643,-0.215414525796413,0.2085288099762065,0.1806865484811747,0.23926443296080055,0.23990328551024176,-0.2733996651644849,0.29613841620654824,-0.28938693525120235,-0.23088475772778727,0.2884596770170626,-0.21675082738782248,-0.23375931284379053,0.25346788423337024,0.2281455038592734,-0.26380822408179344,-0.3217565930292631,0.23371351129872303,0.2851120467044598,-0.2596035402089636,-0.27071394769507884,0.2452931834125133,-0.27653063022396907,-0.2613159430154808,-0.2563577234993035,0.23314299420629891,0.22285067940009004,0.19590640427360898,0.22999633892699572,0.24830485575065925,-0.2434406275839079,-0.2949383951129345,-0.2648814530827557,0.2708374027071344,-0.2686223001763394,-0.21666346660110783"
P48723,"-0.37596257289790047,-0.4409247074731723,0.34844799039838553,-0.4274692969489679,-0.36745660338711494,0.34929947794484334,-0.37338502484703423,0.36493892483105766,0.3663227410301539,-0.37186081669868337,0.3561427370780432,-0.36874741779104525,0.36890198435775723,0.35960487710680844,0.3674136783721745,0.37367659580545093,-0.4024169672098591,0.3962092953814992,-0.39597832128976673,-0.36428933557829424,0.38127091819454967,-0.3560051771008937,-0.3888629048102345,-0.4170506405754528,-0.38164968283575,0.3681884415592081,-0.42311632993603443,-0.40513599294088526,0.37285034164521735,-0.3955355625983904,0.37651389765572457,0.35244591727426994,0.3703691088008148,0.39698439070831465,-0.4406402171737522,0.3600952503397555,-0.39450690246342734,-0.3838732411328806,0.3796052181255739,-0.3926055870716895,-0.4070925886137918,0.375211425622913,0.38580432846383367,-0.39472214189298127,-0.3882547031580017,0.4000417804819607,0.37108272750410354,-0.41437871911097324,-0.3620217471332639,0.358066563682596,-0.3921453215336898,-0.47747866931438687,-0.3797551107422078,0.3744419066214435,0.368627905508792,0.37391533390792936,0.3466272754919337,0.39763856396400504,-0.38494158727651895,-0.416406693487358,-0.4108427739204661,0.3809945528523741,-0.3872353965927858,-0.3741522416634873"
P48728,"-0.35923258186993956,-0.4011361343860123,0.3323702487113611,-0.40409436247188724,-0.35198765710586455,0.33800243149568,-0.3574934912576563,0.34879198002756645,0.3506056174010483,-0.34284727040637075,0.32858948181580494,-0.3592525930120335,0.3468244507947817,0.3494654513690096,0.3498237626848005,0.3537828224941745,-0.3714749771126036,0.37093728296991285,-0.3595261955921408,-0.3059935688759186,0.33971950847432725,-0.3268635578828551,-0.37196541111285364,-0.39103419081598173,-0.36692871848186187,0.33953335595267276,-0.4094342714092404,-0.3657524788642521,0.35384127406869187,-0.37046239252638347,0.35558445846427733,0.3321660532337689,0.33895205208915047,0.3855410575372243,-0.35895628700776966,0.3454121937423861,-0.36656970052911486,-0.3519924823130591,0.36697797174131386,-0.38537105517049586,-0.3748912446642318,0.3647398225156322,0.36952727156272025,-0.37661380543917455,-0.3804031457410363,0.38520239411409046,0.36514407066148064,-0.38721773041473895,-0.34527923650416237,0.346182620577516,-0.3793552753115027,-0.41917952243367124,-0.3575922954348825,0.3660857008929701,0.3440194281919223,0.36751889009642386,0.32498828554466214,0.3735079354497154,-0.3739877209247572,-0.3811404134665921,-0.40615740384801097,0.3732338334249832,-0.37991137494331817,-0.3409362836351658"
P48729,"0.3134683635092024,0.22894654667404662,-0.0638071064428823,0.3088544104441876,0.05779824331002495,-0.19573415046512332,0.3003949735208375,-0.13607834277791298,-0.20147040678888378,0.20084302174735846,-0.020136812973081498,0.11472014174140008,0.19828793018646063,-0.10171033872419845,-0.3305539599104034,-0.2214054731501143,0.23052639019197227,-0.062046070264319714,-0.06599637634338622,0.04751056387744911,-0.1347655544272646,-0.15029446420630305,0.3396336206696034,0.33205134889369403,0.4666713300031215,-0.3456486015725652,-0.16942188693953672,0.391146885581437,-0.13348420843455397,0.23649623799491123,-0.2687115764407542,-0.21522713984548292,-0.10946875201313279,-0.21742169938054817,-0.45896347934185616,-0.36910105180001607,0.21112998559875834,0.29681407294445034,-0.06612237673637006,0.18191647144726186,-0.02066626888512417,-0.2416241063921794,-0.14827711651684483,0.3445523167647264,0.0262609265254482,-0.2194218902908228,-0.2598368146795228,0.16809550379545624,0.2555736454498335,-0.34629948631944474,0.17577875425491332,0.06643988566340685,0.13924369933386122,-0.016784625838459577,-0.08126543696184875,-0.13118337184802092,-0.17047744886875912,-0.012618264149515512,0.24918413825846367,0.17001548119249463,0.254119348771119,-0.09562616887355152,0.19443524890673342,0.0593816661989533"
P48735,"-0.14695961575445776,-0.1453137419136475,0.16813987431892344,-0.15211357215931626,-0.1503316926067861,0.2265408756793442,-0.15415922183710276,0.14004259113091083,0.15876723193707507,-0.15962206251393277,0.12757078660550983,-0.18148933441620937,0.10263888207577551,0.13526117969123702,0.13076622533055388,0.21447268857121896,-0.19275643104863785,0.062041620272652746,-0.11684379917834838,-0.1339479353380419,0.09318189128238122,0.08168491528185791,-0.17871689173318572,-0.18661323520910592,-0.16902107305259495,0.18238249270214457,-0.05808431722358494,-0.29926576450490283,0.1354344468973904,-0.09470638786581614,0.11450922275473016,0.13150331975590374,0.13552425303907478,0.14731555794258436,-0.0685831576742805,0.22515419929269653,-0.17341686588533162,-0.1235162852444983,0.08859422521300042,-0.11774500633278798,-0.14459824226292645,0.15259272164222434,0.15298739740225728,-0.1295339368928244,-0.22348650665271164,0.13067009168515703,0.2031565805800843,-0.19211159031984712,-0.15484532570640996,0.2378819307950254,-0.18579909834555272,-0.15027236730641327,-0.033560747346463846,0.15127325673917216,0.1343750855148048,0.1426749234178892,0.16666479379703558,0.11579014325683833,-0.13119307655017765,-0.17522666233570106,-0.1405326112798881,0.15723297114628934,-0.12370165348745688,-0.11890429226058365"
P48736,"-0.2017920718212737,-0.12580090812515707,0.27042213060448944,-0.1669847432100146,-0.23131797940813098,0.255398100929688,-0.2658423692535638,0.2565854785294702,0.3292376210607996,-0.23718382339087166,0.3246572065913657,-0.15406689365204676,0.2920455526062069,0.30004362671084817,0.3147547702612815,0.1733989831824858,-0.23978648700079266,0.3070591518621725,-0.08109633029601519,-0.1813255176359118,0.2555867279100959,-0.34050231811225606,-0.208355817885548,-0.1761890025025271,-0.260468188447455,0.21585122453658817,-0.23985913882093812,-0.14039286394922715,0.2813790139401423,-0.24041788310861936,0.30028647855060164,0.27541248929067796,0.23990537324505243,0.2560737769727507,-0.09872670985118799,0.16879129342955318,-0.23010165862479018,-0.2092061620740258,0.30293663026591106,-0.19438726527058992,-0.18953206791844165,0.22477248173721778,0.2748609365854276,-0.27490250856656934,-0.20858252896309484,0.22735002623972997,0.15476298424043353,-0.24030263873576466,-0.2348303604957236,0.23714639329148626,-0.19915903347949268,-0.1296757584915311,-0.17567086588834774,0.27888639050667796,0.2489768373623808,0.25719298650661926,0.2834304703177229,0.24952865235670801,-0.2386898778981252,-0.20668607590345922,-0.20452541315177208,0.27199939085388447,-0.2404866129396253,-0.20150508762146094"
P48745,"-0.31797159838792943,-0.2662982192941284,0.23855653786291314,-0.24691330619798393,-0.25629243499119736,0.29694433083927774,-0.25084269302067896,0.2718367593874331,0.30489272375112425,-0.1508662397825999,0.26590915538753374,-0.1966234465600722,0.2648327510505374,0.26884130481175605,0.2720304283376077,0.3043098464964531,-0.26871710527227627,0.3027389080306564,-0.19524319403472948,-0.2865532465051339,0.2568560020554634,-0.04009783005384,-0.18789605791999414,-0.27321939054597333,-0.24797576899724894,0.26627808890290583,-0.2637918962679493,-0.1578184927636701,0.23222817475081234,-0.2377858328504344,0.2785796827951231,0.2528203139908628,0.230144697700194,0.2969791636714245,-0.06008700850170511,0.20657025168962675,-0.21587102137336817,-0.30262117041778547,0.22310992182378378,-0.2779282464306769,-0.20768111694104271,0.27395517497776645,0.28330075749189926,-0.24307553337531995,-0.19835413310114697,0.3141435136788983,0.23270958411108206,-0.24518876290700292,-0.23977103898973776,0.2420446408205389,-0.19023563064725815,-0.30295278363723294,-0.3796756421719761,0.29377957908353286,0.2708966931337788,0.33174990108058255,0.30732713394736677,0.27995479887663216,-0.3012526724691125,-0.17525263370767108,-0.23132681052569834,0.19295830420515742,-0.2839842855144605,-0.2609504895328266"
P48764,"-0.34806072226796375,-0.36024925348878045,0.33345126221072424,-0.37269329308881116,-0.341746720502885,0.3380444756711912,-0.34286616541068826,0.34046045604038205,0.371101253689614,-0.34442154976823214,0.33500952844867743,-0.33068813004788866,0.35151505185504966,0.3464973755792938,0.3612258559468081,0.34284919285616383,-0.36167993527966175,0.3689489428784286,-0.3442549421703472,-0.32439935034825423,0.3484161110848701,-0.30445754135590164,-0.3450084983097318,-0.3747333628275501,-0.35477296091932287,0.3511799387719331,-0.3640021395568814,-0.3357863235922522,0.36400832002343947,-0.35341774583846886,0.37161530448903085,0.3471099784798524,0.3502412895661193,0.3854943561826748,-0.3303947958698001,0.34001914735790423,-0.3484239969070781,-0.34700457854551775,0.35579802798601895,-0.3583793790152895,-0.3740122968990757,0.3642075223074428,0.36547757788585256,-0.3413969749021116,-0.36941531860153687,0.3662693174583582,0.3393858037168183,-0.38897686961036215,-0.3533295399350381,0.3490052664466797,-0.34588947136633147,-0.40472347909837736,-0.3398180423536194,0.3675867768538395,0.35199042449366896,0.3373732011215391,0.3429143794192077,0.3880907943259115,-0.3526594955028297,-0.36845536288331643,-0.37934424485456697,0.34893571541409457,-0.3501665733770029,-0.3480173709335716"
P49069,"-0.3618503721039277,-0.41419829701280614,0.33009432123505417,-0.3907264591623743,-0.3507600503923403,0.3255808543723367,-0.33839779160640776,0.33340265468389624,0.31851891924670256,-0.34403618883581405,0.33139878818346746,-0.37118427149424865,0.3496458326366571,0.33312813675004566,0.33026117180575554,0.327718755321239,-0.3623033875300578,0.36437754093054164,-0.3893337626471856,-0.32866650587109186,0.33640169480656196,-0.377453423557503,-0.38258124427103035,-0.3722216838422945,-0.3547677263049661,0.30986728530724766,-0.4291852160981757,-0.3515052058477854,0.33935411869253546,-0.37291368010325565,0.34488169515869366,0.34280701038134564,0.3326402867653737,0.3622742121428813,-0.3828287976491353,0.3232625124834587,-0.34443843936393637,-0.35137434726661804,0.35544220184977504,-0.38093258959746396,-0.3849184703239777,0.3358169370776468,0.346228681036376,-0.38333670924833374,-0.3776349679190808,0.36030085209434715,0.33781350051848374,-0.37154543442365995,-0.37331165694433893,0.33576334099403055,-0.36216972878925635,-0.4476767878348191,-0.3625636407464302,0.35603307427512615,0.34173774311538885,0.3778402705213537,0.3077944794067129,0.35040827553651405,-0.35432984922440225,-0.3877798845001086,-0.40074268757273024,0.35103277209367023,-0.3728372407392316,-0.3748271116238265"
P49146,"-0.3707920751473715,-0.38994026220895905,0.3334071879639636,-0.3876635687176761,-0.3624069858750341,0.32013006260966903,-0.35060606040928244,0.3409112798798985,0.3421489214905401,-0.35138148313681505,0.33163798099505365,-0.35196128908416163,0.3388812379977403,0.3475636072524451,0.35023208805698663,0.345225751373949,-0.3634575681636641,0.371651909769111,-0.35159454977727045,-0.3316688143758142,0.3467852473745745,-0.336020379200219,-0.37611182691532985,-0.38152949754887194,-0.37023846929458204,0.34533311612079387,-0.3697808390343903,-0.3360799513903711,0.3565399148613323,-0.374345331740658,0.35903896521610773,0.32917363839362185,0.3320967827446722,0.3829979382242256,-0.3464822527680001,0.33707058251338035,-0.36139916931549565,-0.36246111536784864,0.36147202042817955,-0.3812231704864891,-0.37803589937284243,0.3635457744676343,0.3689590486150107,-0.3655959164170278,-0.376083682334953,0.37717337542952883,0.3402886399517106,-0.3702438899716121,-0.36659641025427203,0.3419911650177476,-0.3616313306462354,-0.3936580739455979,-0.3616805706865443,0.3660624754355326,0.3422516250786901,0.36773929416825746,0.3232183612416246,0.3741163986390055,-0.3682984469136502,-0.39154295421145463,-0.4002371580707287,0.34709674314007266,-0.37093543646122873,-0.3585716671496147"
P49190,"-0.37063072950588605,-0.4029728082470624,0.33800377466080345,-0.4016184355025593,-0.3670666904713352,0.3306816706596822,-0.3595745400913626,0.3521862590141643,0.35121521489423857,-0.35373179421481465,0.3336093558645918,-0.3683109573330892,0.34536731015674726,0.3499454120293413,0.35285247332810166,0.35239619057517074,-0.3720145801553172,0.37843176791047023,-0.35394500713673827,-0.33498531646663904,0.3541009047870394,-0.3475564793482591,-0.3871506649086916,-0.3927117623752726,-0.3792862667415054,0.34721394062005567,-0.3839083537099351,-0.3363287458171036,0.3639839700885516,-0.3820201987494911,0.3600993870435323,0.3361709225602205,0.33855480309137054,0.3878956958667784,-0.35353199282956316,0.34568471691420904,-0.36852495900804816,-0.3682182718151523,0.3735704635776215,-0.3870536634754549,-0.3881381195487938,0.3647470773564888,0.3737982390836454,-0.37762093338690783,-0.38231351225701604,0.38378134591686747,0.3595968134408151,-0.38495945745021465,-0.3745692837040819,0.34439239371190555,-0.3741961473702683,-0.41177951879886326,-0.372129344197217,0.36976530383763984,0.343510745788568,0.36924758100731514,0.3220978742648211,0.3827409509115667,-0.37326793960537413,-0.39683354310298574,-0.4106657206640885,0.3648977352019883,-0.38443823446438347,-0.36069051181827533"
P49257,"0.0011138943554659022,0.21213283071651995,0.014386239872020503,0.38012216844824714,0.015288898605854348,0.19222645538672894,0.014159489902485826,-0.0673247030726848,0.11350687380455514,0.06248730852807455,-0.023299611955112653,0.20319669265530022,-0.05735306663140103,0.07862927674182674,0.03674307167696243,0.1336456326075147,0.08173073243914689,-0.14243284897857433,0.3829719919984132,-0.09235581190792379,-0.05068645319034642,0.614752590506798,0.2620154485597932,0.09201718248097823,-0.08765715199416134,0.18141746057705582,0.3498318793226507,-0.28430563528621683,0.0020741416908444635,0.12943958899359498,0.02079104705428733,0.08801526807074656,0.09491604422447303,0.0006988134624404969,0.48798756504245605,0.039830158115533205,0.08026261693837664,0.16422713544010434,-0.2636423158065112,0.06706239021792178,-0.03714983036453278,0.04218690120620473,-2.0343396780642256e-05,0.2427005319698413,-0.00382332408208685,-0.05122519860108885,-0.12003093619235539,-0.039953755282563466,0.06793171760635008,0.20761328659631828,0.09237723931204414,0.35817756728051253,0.12169771483522593,0.03360377825407389,0.09268111419029323,-0.03972118726698132,0.17109071581199645,-0.12570212681859952,0.10705941676815241,0.3343881027201068,0.3824525492542727,-0.25019838801627814,0.24589115623034677,0.058954141408334854"
P49281,"-0.3640677310259112,-0.403878229672745,0.34507231074495304,-0.4075897412176159,-0.35549967623625484,0.3502763707383488,-0.36431506536548214,0.35586911155195805,0.3660782706504519,-0.35566781482571663,0.3339847470393066,-0.3646086928209872,0.35631046180803594,0.3572207145465127,0.35629394612839066,0.3566186455077712,-0.37524258172370906,0.37744851060382695,-0.36616759215719386,-0.32866671943388825,0.35909573986784843,-0.34622681925113463,-0.3676242658867076,-0.4027459009025423,-0.37252992787316197,0.3575755794801531,-0.40747434079508876,-0.3577626795317926,0.3649525156844857,-0.3767837937082287,0.3666428178034819,0.3417370695926261,0.3534271017500956,0.389792087208207,-0.35694000607905946,0.3549752717721229,-0.3638576324044852,-0.3639001193072261,0.3795170797080125,-0.388091876773472,-0.39880678526565294,0.37489432070725226,0.3766450887814343,-0.387064381687105,-0.39094676092450553,0.3904704444222195,0.3657168537560431,-0.39549103637368727,-0.36231969249138046,0.3577358838882438,-0.385882653653565,-0.4397509616016365,-0.3773182510043171,0.3762869704384139,0.3572535372437769,0.36412177349056923,0.33787751279847544,0.39253048195342916,-0.3811002848474358,-0.3928998545752905,-0.4063304631854614,0.36844637238136063,-0.3930827937413667,-0.3574537075863355"
P49286,"0.15043343399933828,0.7587030558129737,-0.10517502788634552,0.5331431175748705,0.14919144052789032,-0.04485379397923604,0.2684719517055629,-0.04180580338473732,0.08100950840004977,0.04514078723434405,0.0058043165661107645,0.6245241439723053,-0.22963523707417138,0.02776404509976598,0.06757150619019418,-0.10817367701630509,0.3656468803162108,-0.1921291626217369,0.5890893400613179,-0.07706894422715928,-0.15018501014621177,0.5976054463283242,0.4842487473288408,0.44506982322907807,0.13040363583031395,-0.043610043411163896,0.8249217069401783,0.10495773297718797,0.05765638049666712,0.31179239382808965,0.0936992579727944,0.011157426108969068,-0.0672919889847451,0.0375770126025375,0.6868838984974426,-0.053243284459331235,0.27581870359143956,0.28163536538004663,-0.37160579598649396,0.3009647674177429,0.3357210989246916,-0.0972085605987189,-0.015365389768982525,0.43242802763973276,0.40219858293821753,-0.15473078240745441,-0.3226197562403779,0.2362756145358371,0.1517118795510222,0.00019417328806868936,0.241301784759992,0.830658993172614,0.4271746138266168,-0.046608791439135176,0.033301950521350626,-0.17771808154899513,0.12944146879836085,-0.2517106252793972,0.4392290162782773,0.32775109145982734,0.4326251022627579,-0.26363543576245674,0.6065400674899986,0.07755042650665758"
P49327,"0.11621665135752388,0.07667670830491646,-0.003724878476343486,0.14511480373238486,0.09716041152025576,-0.002749512211352206,0.1077407098406652,0.04263536336268326,-0.040294817772332174,0.042950382023138174,-0.022187058267281092,0.1226967873704729,0.020676489217592263,-0.024520081916595552,-0.07586331311229944,-0.04278001419657146,0.1290813446542999,-0.10607547504775112,-0.13591866701130567,-0.04862062852822556,-0.06603229727688281,0.16939206198652149,0.14804760326030822,0.15029689192852824,0.12456001218542243,-0.13712977084223632,0.022421084463450057,-0.011068009696441833,-0.06362282303263925,0.16566748271166606,-0.07374636430606421,-0.009163207322415984,0.017721510347273765,-0.110958374725508,-0.2736167379648125,0.009551850498394814,0.052329816066396646,0.11942718542263235,0.0034508230746557816,0.08669565471164756,0.2023926586791602,-0.08371742435669946,-0.1080772347064216,0.19041881771482871,0.10581782305368086,-0.04272156626059976,0.06509995134675885,0.16611935296330857,0.1422317259827562,-0.04291773783874049,0.12276146003163461,0.18886147991202368,0.12083137714335511,-0.019001255126758685,0.04133052013232787,-0.046808707948283464,0.05127256964544643,-0.06670680466893796,0.13998154306673638,0.09801769492937745,0.16147231707308926,0.05171709764669994,0.11841129245584514,-0.056433733728304444"
P49336,"0.1653743378898118,0.1276003616239228,-0.024775229660641097,0.06330726153573607,0.020761577081616963,-0.15378119148410102,0.01832849950670452,-0.05505149929310979,-0.24024375828499553,-0.043139366241339364,-0.06742897950410745,-0.1495312211080441,-0.04175303381191459,-0.05766187908908359,-0.13699151906243123,-0.1631916222764148,0.08028143227563403,-0.058910406513578324,-0.15578800682318955,-0.0234462732110686,-0.10608186422018358,-0.1577496332321723,0.0993829112810106,0.12300643067355689,0.17518740822112785,-0.21213254660307163,-0.0946841008790335,-0.0571038221783805,-0.12690011533256082,0.07380618435666403,-0.11549184979944109,-0.1070840655594751,-0.10639138762676996,-0.146627499388277,-0.3565845326534717,-0.11044663492904654,0.04702819253543669,0.09640868325533856,0.04202397975183242,0.013519237477451353,0.019673334035907687,-0.14999628301790058,-0.12756508819094942,0.06282719183086291,0.05473258404473499,-0.20330361168068745,-0.14881542442790613,0.07111000533772635,0.0793839482221613,-0.19690060137405696,0.12567722320932545,-0.012178876474855263,0.015871023885081294,-0.15319384712877043,-0.13350175242241175,-0.048360305843897305,-0.23674129350764442,-0.12402940293779982,0.09282148458136491,-0.01961891564391937,-0.007230786962255781,-0.026217030577433083,0.0664290133104018,0.016490344499659727"
