db_id,seq_features
DB01273,"0.3888435835226744,0.2773586503515954,-0.012168764538918166,0.8449821097922822,-1.036197665649106,-0.8429455386334738,0.2398114979628883,0.4162413131206623,0.1421031731095567,0.2833681922111888,0.41261441572317503,0.4403234116488403,0.49592658155308494,0.5243402291769643,0.6038200510162,0.5574805534838044,-0.1942298964754159,-0.27184495978302897,0.6108767775028233,-0.9931066638383405,0.11271561037122466,0.24908580003398093,0.2663155555195475,0.3186181475105145,-0.005143653410670835,0.4781469604792328,0.46324396649999067,-0.012156381960306314,0.5364794009731966,-0.8968976758626364,-0.4127805375484454,0.44057647301070235,-0.7595683441292509,-0.38538619228924,0.33201955765484215,0.5547959314631926,0.36240916783153554,0.0678688628786012,0.3634680819100942,0.6775305309019287,0.09058320969697702,-1.003441559034417,0.4001627896089514,0.14392568421508378,0.21339579398866051,-0.9473918770694217,0.4772241739980871,0.3588864030149062,-0.8733175480973338,-0.544893272319142,-0.5972770984706298,0.6405838739467474,0.33664340459334874,-0.015296130152500692,-0.29294818583083954,-1.020916259565513,0.5054113519248022,-0.5768828869660794,0.3840500038494247,-0.7208748630144657,-0.41124714557944075,-0.33983432214004133,0.4050782469574743,-0.18744583826171465"
DB01274,"-0.0052174423632990385,-0.41933603528990426,-0.20340698229264406,0.5076279846631128,0.16655663559218278,-0.573038496043667,-0.036926571254503354,-0.15371411535866616,0.18293594685081516,0.1534694776697821,-0.07549932553106597,0.15381897948141254,-0.006612934520009824,0.16622815957877252,0.4455014896916036,0.1296566783127496,-0.5651289751914936,-0.0998528108084431,0.0788622109309787,-0.3875649255949632,-0.4625685060368585,0.1557987947051037,0.4211948353195893,0.2399396139823337,0.0930642661991918,0.13118994695230143,0.2538488125464942,0.08615573102975367,0.10070071779782792,0.19317147696968606,-0.14076340183305625,0.19433111020581803,-0.012260483109491179,-0.8921485612149614,-0.02319550913057762,0.07760323591802812,-0.3641293712517365,-0.09077569327295854,-0.2955002069456634,0.15528507979766934,0.1737181253487104,-0.022068265316066298,0.07276312348836055,0.09252662040985171,-0.08872859669988903,-0.37136565256458137,0.20863055795480873,0.13115871014465325,0.11019673529078046,-0.22361830850953904,0.07492634285235586,-0.8916665489243473,0.09080902175804305,-0.4741008102764612,0.47019911230226935,-0.36774264325280404,0.22065002971196063,-0.1302037012035234,0.17298075494958917,-0.2493237461856791,-0.06546577144897144,-0.15245373734954365,0.21866676228689422,-0.0712941463641885"
DB01275,"0.28867574045088307,0.012408707671590441,0.0009315240761648824,0.8857279958358807,-0.9721158515872078,-0.6960400842915715,0.13820271910763401,-0.23701565180370085,0.2728788979662421,0.23677564137288074,0.3788622023941865,0.31727033093897933,0.24927418384900563,0.17105995617616598,0.5863202859672844,0.39632858805573284,-0.08813180444100303,-0.007263910311405713,0.33280815209009396,-0.8692355255137226,0.13905490757930353,0.09119470141040138,0.26597045693292687,0.23893811767886128,-0.025787188275854602,0.3913932067748663,0.44553692155654034,-0.11989862924945577,0.5201998513410769,-0.8209322673825747,-0.3322119581003124,0.350528461215354,-0.39250259042820773,-0.3976645022255809,0.2358748269116899,0.38523325378951995,0.3991957068080107,-0.1675501783135759,0.33754019163064924,0.5597983658672757,0.08656067620791015,-0.7047635191569968,0.2210441742238287,-0.026494666495609918,0.05752239596565553,-0.28991431307870563,0.40209492831318444,0.3107885987625141,-0.6883093466506917,-0.11379364702853606,-0.3184601913215904,-0.055556075261803214,0.2785160604774511,0.1357621190641594,-0.11184702263498648,-0.8579091957528602,0.3750844245311632,-0.5297378499676485,0.3189708266428307,-0.7838179511482954,-0.16135765143955227,-0.23052415806395157,0.39214251713775683,-0.1687604022640312"
DB01276,"0.3176348533418522,0.6896016730664509,-0.17274712251046348,0.7224922672681614,1.401349099421786,0.290534794818073,0.5650219102161097,1.117402230624911,0.8780122878501196,0.48944089151021264,0.4974285462340572,0.26859920506635127,-0.06116774517782907,2.2974168467714873,0.2869912197141067,0.09577260554791335,0.21228551198717102,0.5688301417063254,-0.9361767577234531,0.39812087660696155,-1.1659181929985505,0.07863086320834127,-2.459183405906545,0.5400103154349091,0.3324720622718083,0.20247155236265937,0.4731210745922782,0.41463058039951534,0.1973909553348636,0.5962498198095479,-0.08443094471775969,0.5111820132802637,0.5571602939319656,-0.3884505388811935,0.28446071059513317,0.11677551405010288,-0.0724360420971249,-0.056868793254718907,-0.06410846797041375,-0.3028650831543721,0.02972567770615029,-0.1827933675667649,0.37810480085091064,-0.0941920734850692,0.4376728757367524,1.2519724638876366,0.390703852918714,0.5301785934532466,0.5999540860764639,-3.533325360307486,0.014202608478072533,-1.455362551060855,0.2621737868054973,-0.16187572735145045,0.5399933331121627,0.3614587399882547,0.1475665980570816,0.7781759866303147,0.3602433902651938,0.24350466531998033,0.14957695806984975,-1.0554195528223016,0.2810235530792219,-0.9833633209063668"
DB01277,"0.26590332044614146,1.0513352682776362,-0.33120216923160634,0.9498714966406345,1.4509565970789942,0.37517092526104745,0.5209929286101624,1.0362031528280136,0.9747633816761527,0.473326879613983,0.4567331390907324,0.2352580738334185,-0.15834910689016538,2.423112930918577,0.2715959543721206,0.06658606343247257,0.2998685612882647,0.7456175716062289,-1.0987078518131248,0.4343363026706279,-1.3109747181182034,0.03200000851931867,-2.611497148309185,0.5168167669922096,0.29600071045906684,0.1493039562730409,0.4735727888395274,0.378735399970332,0.13754971058525578,0.878558047070716,-0.0910829457747448,0.49479257246137004,0.6720207220257588,-0.3171320504413263,0.223018299523703,0.07239969534503597,0.05591735929288362,-0.12158079564935571,-0.08150176763548582,-0.4169604477004686,-0.028154992451449312,-0.20719481273199827,0.33068943157328673,-0.1748731895132445,0.3932880990888496,1.472129074828835,0.3727873414824268,0.5481563555517723,0.6038097659466667,-4.024349073443136,0.15280461741541335,-1.6632148989536453,0.2159416715539051,-0.15343128555671856,0.6211561344681761,0.4050000156522494,0.10597415569235685,0.8953517171736974,0.3393907221874845,0.26239506276937763,0.14549189467866336,-1.0030025403792742,0.2465347772800732,-1.0161082051076469"
DB01278,"0.6999250137849362,0.21865172877337136,-0.5877977330756787,0.3545391286324123,0.12314658326976488,-0.6450404393883105,0.7769920704901536,0.6620794688553976,-0.06846616502125698,0.7791902876244302,0.7831605065721207,0.6675466708630664,0.6574719120757097,0.9025137072642785,0.809381316139635,0.5861529794579414,-0.5733872555599007,-0.2681259045467424,0.3606626740283672,-0.5284596181845466,-0.9623883939335307,0.6690242747686705,-1.247717369920022,0.8366950722037088,0.707374708659074,0.7547242967431053,0.8022005037769986,0.7076895351545102,0.6756127222369803,0.012458662153661683,-0.6717947289774749,0.7789243199921931,-0.34714020552031905,-0.6779898699213309,0.7140054867262232,0.6159260405733838,-0.47393965657994597,0.5509376381475466,-0.09960578539408131,0.5971006049305708,0.6556469782890246,-0.7544423285307653,0.7403977120576448,0.5681775607371155,0.7655962522758789,0.1295972787118135,0.7214378057306676,0.8148831534737302,-0.19884262267056504,-1.7415870949905132,-0.5157187859205076,-0.7984668783074494,0.7038495873758019,-0.6068322336223845,-0.13554418035553906,-0.5907375978346381,0.6558865324736671,-0.26152604966026916,0.6828208094016418,-0.5848671516155767,-0.28582734352676487,-0.9802870106448865,0.7696575334884925,-0.844302314963275"
DB01280,"0.017096920006468744,0.8984570832302265,-0.20535319534987911,-0.43319257106952913,-0.35684919114738445,0.34770624853354776,0.06996286590269975,-1.7935228071698135,-1.8828933588501988,0.2964704798961096,-0.025634738140011437,-0.16183226404941006,-0.2392044724252109,-0.8902435159281491,-0.030976451039507136,-0.1406713066459033,0.35819281602855013,-0.630091807801626,0.16918032617924308,0.13003315532277274,-0.0023072655171657353,-0.16986889498313762,0.037378502399997106,-1.1605086019915538,-0.015456000889276589,0.18346953146226927,0.11167534967023056,0.28310687297631887,-0.1206265812390408,0.892348933488988,0.3453783452850766,0.08177234323846651,-0.1145427899841181,0.11974282968734559,-0.13147939897631686,-0.2837850842546537,0.21525396141452488,0.14237826698117145,-0.7788417331394148,-0.18389635517180003,0.2545176914251872,0.04521764648252557,-0.10695731676724766,-0.11859956453964739,0.27565287693648155,0.4768813971790859,0.4114531236029546,0.22624640786342168,-0.6155712302779267,-0.7626983936567725,0.010844084218391434,0.2680837763138542,0.25308724900998825,-0.5723058149454525,0.5373687540290845,0.5240891155729714,0.11859629033261301,-0.4955040117565219,0.07147894441832683,0.22553113910891034,-0.6494291972374453,-0.5125305187599921,-0.13252175995719756,0.33161119699589464"
DB01281,"0.023220753350041128,0.5053704398203123,-0.8119348064917986,-0.5909013095536603,-0.602951018740353,0.36852413888541097,0.05288308185555864,-1.5140443655320925,-2.136049085041581,0.03334224999804151,-0.12324120197870213,-0.052037692816530874,-0.041534533452988236,-1.6407656391188785,-0.3835834788423259,-0.24578176523435669,0.19345638872387885,-0.239295469986263,0.11193876275600374,0.44727043835687946,-0.6313499755728836,0.04925571096524602,-0.2992598840657128,-0.586268802652345,0.05457274080517608,-0.07518504315816024,-0.21382491005914545,0.2734371065331622,-0.275930302465609,0.14598242210176146,0.5989708713058272,-0.15410884146372564,-0.4474449249932002,-0.11303432292424449,-0.02073783279077309,-0.2513004423652013,-0.1739433590274974,0.16759627800066385,-1.1475363721377017,-0.2842075760452938,0.07387657303107455,0.32759381612181054,-0.07194425797109057,0.14367409835987674,0.060635063052329366,-1.0273833780983335,-0.028433609286434628,-0.19934096668698,0.19432229981841562,-1.285933811780405,0.679012477106321,-0.8457887035850746,0.09252307914876214,-1.029828741349202,0.9739471976724503,0.6578190565735875,-0.059881181530756084,0.1864746335100856,0.015880915273956693,0.5315202211116984,-0.10228490312295765,-0.08460904314567512,-0.22102343951086323,0.5402167122989369"
DB01282,"0.829890608539673,-0.04655925839402193,-0.263972693785338,0.2310465954207008,0.20170064877528954,-0.7144726970311527,0.7469258883668679,0.6649190387736693,-0.7074987233442064,0.7738411746995174,0.8299557595297316,0.7851515466262988,0.625592178248788,-0.09963631294085835,0.5681526273188874,0.6508943098938379,-0.8321846310475504,-0.701621592120441,0.4155863232141132,-0.6502715139737448,-0.5151553281353126,0.6981543140506126,-0.589903593752693,0.6827815649567,0.723474263192999,0.7455391853857566,0.7427211099118155,0.597972939301364,0.7849542398626012,-0.13770290407252958,-0.5862904203598905,0.7870731992221638,-0.5573691867374688,-0.544197797152576,0.7952861562903778,0.717459105422018,-0.44026880469449203,0.5442385150071952,0.09050357268822966,0.7273135186814168,0.7249495870387486,-0.7170725498512542,0.7239012855225299,0.6516604346228552,0.6325669048245381,-0.30026433668439806,0.7210144942973418,0.7098127411367767,-0.8442732580910203,-0.31806555371217654,-0.17874881736460219,-0.4959425689782987,0.7495424317082132,-0.6814548722492866,-0.12624355237924637,-0.2032682967863252,0.7320306826410521,-0.9355780381382002,0.8138293479886797,-0.9279633102019097,0.6107081296569257,-0.5957720728714001,0.6805484486424869,-0.4648721019745035"
DB01283,"-2.1007498965337748,-1.2936947524022708,3.1922950853921885,1.3985150064479037,0.4130122211777722,1.2808234171147834,-2.653724793126087,-4.008033436279231,4.110999805192394,-2.0588628192257814,-2.195498329549783,-1.616671382838071,-2.8268013280633237,1.9085112276468188,-1.762141151900265,-1.189763548718844,2.5055904751684523,2.2975690637813506,-2.976180859985247,1.8679859733452788,2.9042116373356315,-2.4783508071579954,4.066461515989747,-2.415520430617118,-2.7309274705048363,-2.5287259576253067,-1.5641914680912654,-2.7151343279146976,-1.6502898211268013,1.0799151542101857,2.998785364241043,-1.5343663533064729,3.903782841090779,1.335305249211275,-2.6276883780909976,-1.5945980310747894,2.6624502487612722,-3.7177629614478627,1.507849789076016,-2.168097896198556,-2.80772258170794,2.736236897337081,-2.2244339892299254,-3.067283051892558,-2.883881544018108,4.569457328063093,-1.1684421564423948,-1.930960865262572,-0.22146287474596052,1.7905305370997815,2.7459198975078016,1.195642137948971,-2.4060628191822198,1.803770808638045,2.746972646659873,2.4688705891313782,-1.8205916381150034,1.7275911364752923,-1.2333249491227918,2.1410515141522324,0.99679734530557,2.4383166464340675,-2.23967897353823,2.265509707637849"
DB01284,"0.8295290959185764,-0.36381791630901694,-0.49993703097392544,-0.03540019711289093,-0.3507862699052828,-0.8610262730420398,0.837771005853131,0.5503623313946369,-0.5238765469667708,0.8203467953660047,0.8543236252374826,0.8196751360991255,0.9184037256309299,0.0050614893090680365,0.8822451822573052,0.7731797357450675,-0.8123716752669264,-0.7552182784341176,0.914899099000854,-0.8219377036052438,-0.7460623471692468,0.8806978427496718,-0.47854348715233863,0.88158124716581,0.8089193999767672,0.8748772798410731,0.8380093740766803,0.7842853732834567,0.8714788053784637,-0.4334113578655689,-0.846368813707364,0.814727402514899,-0.604275827153507,-0.6647301821276069,0.8630797405505187,0.8161127473868182,-0.670756214784523,0.8192678896482073,-0.08472654662255322,0.8973986254469402,0.8423815651827652,-0.8089650042415767,0.8340420243615339,0.8218404271554315,0.8434696458802191,-0.50790062857467,0.7813788953763003,0.8601452748146151,-0.4672366072138223,-0.33793565636073153,-0.7396552895931082,-0.15621262470204403,0.8449016801367899,-0.6825139605752457,-0.5494873454457414,-0.9031041115746506,0.8318395022765083,-0.8537795879722353,0.7748925485297611,-0.821562422335222,-0.39949039500160405,-0.8082251448774831,0.8838090083982957,-0.7421730644781925"
DB01285,"-0.8595884067347541,-0.3300535394958516,-1.1925204594819736,-1.315907821749728,0.6646068485156039,1.3363478497662926,-0.3635125291487952,-1.2962711544369103,-1.6925133529463776,-0.33027834200692785,-0.5767808706493107,-1.0758430597816317,-1.3566553970365727,-1.3893434628335646,-0.546037353719251,-1.2011405437131928,0.2528787204383598,0.5660660217905013,-1.679039904932769,1.4326356195799055,0.1391387321555224,-0.8118638733958833,-0.11423915773845543,-0.9668096238927948,-0.40685783865074027,-0.6584311204903371,-0.4624007412109585,-0.08519268505919453,-0.9689234926729664,1.022961876295853,1.2146512717701659,-0.5466258961953838,0.5071233874560526,0.8902498904703298,-0.8740342081801526,-1.2600434049201563,0.1682972692418899,-0.7998360722263974,-0.05288761070890627,-1.4797217311131696,-0.6284275082884252,1.308330340331056,-0.6651710587980897,-0.7311428127561004,-0.24767528658763358,0.881773544274679,-0.49776295982341284,-0.18846999765977868,0.3219587412513681,0.05559512593505617,1.7209782986949291,0.30181651575748375,-0.31787752341652853,-0.06068079592228927,1.3263821900715422,2.158992485958281,-0.9278425663475118,0.8220357489364298,-0.8119774559771767,1.2871759504886553,1.3518233320025959,-0.22599102843255206,-0.6360161735540765,0.1589233225189347"
DB01288,"0.7703420697716793,-0.9302614537535114,-0.3048944615537941,0.18666064998002577,-0.6451292074363005,-0.5994956821658297,0.7610679617312147,-0.05011557370911265,-0.23406167974746467,0.7876033297101587,0.798102069268041,0.7002508697852224,0.6497470717616094,0.3757882933687126,0.7179732838690547,0.6818371492039292,-0.7201237880446859,-0.553646133396684,0.580665474982301,-0.605643622608939,-0.5605295740198586,0.7031483144641301,-0.2572922593066278,0.7672487373385781,0.7100807225613746,0.7497983071152469,0.8104063338480239,0.6393917447387476,0.7830272423316795,-0.15894956612033226,-0.5829494617906035,0.7823244080889038,-0.3616134974858408,-0.7201247542043266,0.7633182088594191,0.6913225257546374,-0.41566721705694387,0.6133950304825094,0.12642375367501332,0.7118518011283059,0.7262586482429809,-0.6277139287970175,0.7484028981736419,0.6311610453450137,0.7081614773485084,0.1481639149917758,0.7287840121212136,0.8047387582990096,-0.44238724599398094,-0.31494610026705183,-0.26638411972728454,-0.9365874977725904,0.7406674958946904,-0.33465801691109176,-0.1857584531916188,-0.4931544770203185,0.7343040720469057,-0.23311565415800808,0.752666819363278,-0.9234930472478781,0.17884404635442774,-0.7441163379863922,0.7628458385761323,-0.4923362180442209"
DB01289,"-0.6597777924901781,1.9858807038117872,0.8806090614084111,1.1292050037765144,3.3658808616515103,0.9119522602920248,-0.38563098186450223,2.0401949678622198,1.8611609237999769,-0.3025823081095808,-0.7635284666476021,-0.4051040155019325,-1.0428373620633138,3.7531081596603624,-0.6414478723105544,-0.6525665742152479,0.7138316623464446,1.3617389787062986,-2.1851662808996775,1.6033845552080628,-0.6647877527537583,-0.6327307906558869,-1.9485001015791297,-0.1506936849031496,-0.4068168791215376,-1.0210775317727399,-0.443880008858547,-0.1600507316601021,-1.075734277200372,0.734196590714077,1.2046737038295579,-0.2353841173213641,1.8250677933554211,-0.46372347370118555,-0.7209842948566143,-0.6827025399368926,-0.24213901583120157,-0.8330870056856915,-0.6155722541914984,-1.47747603858117,-0.9529614714805309,0.9916990133518014,-0.3197347966326838,-0.8401702679486901,-0.539158508050416,2.4591109355965757,-0.3546568384448291,-0.5254864313928673,1.5139047596648378,-3.0160899327668402,1.4824398245883321,-0.9413407136599947,-0.7064052308706609,-0.23347026559425627,1.7931306514666743,1.9401919082673806,-0.60316416607585,1.0161984429305628,-0.25604564365810945,1.4785070592309464,1.2456752456118823,-0.33202985687451536,-0.843565134389988,-0.025929976075695065"
DB01291,"0.7853098200027282,-0.8099533424355371,-0.28310348816496916,0.22771910799872688,-0.5438621048604337,-0.5565029401166783,0.7697840387255984,-0.07820184148086418,-0.19808940674371356,0.7731769509961152,0.7874157088837197,0.7394271498266032,0.6563084312993315,0.21580516757262377,0.6469322467429024,0.688749227563037,-0.7170267968716143,-0.5023336133726214,0.6147295588018058,-0.6240681873847463,-0.5577491991981228,0.7435198772360381,-0.23458216531313447,0.7434722253130773,0.6984559979590164,0.718878666674652,0.7737183354081719,0.6638855195130794,0.775023985905146,-0.2440634294823714,-0.5693056986752537,0.7775601865272729,-0.35471810911215945,-0.7705316723955185,0.7558996455361814,0.7108208778470055,-0.3941187219525963,0.63310043514827,0.1713237590167509,0.6958791208547639,0.7160089552466817,-0.5937038926788388,0.7707326861849441,0.6792550574639299,0.6998621848343644,0.13973394204974285,0.7360942325397087,0.7386837328229362,-0.36814529256577705,-0.19861493881916512,-0.2927737788415897,-0.9078027954983504,0.7555789669948388,-0.31674243613341196,-0.1945763163322866,-0.5162858117301541,0.7314755872633947,-0.2731136990951487,0.7733424071334035,-0.8790846257152788,0.23855181106626341,-0.7228534721014688,0.7278702487864686,-0.48704574128177364"
DB01295,"0.606323695414193,-0.6781568625572001,-0.19154359268861734,0.29541746563026344,0.46485920391163454,-0.22387910947861708,0.5232169765146799,-0.1739247128611817,-0.28054588724580726,0.5686275196176482,0.5486423009867523,0.5773537520276881,0.2089131962553878,0.6255674765003116,0.2539549667902022,0.4412554066835583,0.0826589136723592,-0.6380947515667963,0.06939455700056898,-0.21271039687023066,-0.4042931480078516,0.4350294661756034,-0.4149995540442905,0.41038800842715245,0.5058377542955631,0.38567752115197873,0.5625845113903607,0.3746037131710874,0.5476213810444365,0.19663461885100503,-0.23922503490295144,0.6223154686551586,0.5638118134259541,-0.532173189596035,0.503923076359848,0.4226136860773675,-0.1382962479699254,0.2973362461184005,-0.07837668107487551,0.3000043516495824,0.5268489964377076,0.07593414361498226,0.45028792461392597,0.38339327132345097,0.32526088525990315,0.9259853891271365,0.5575346549305993,0.5269668865667927,0.15830148724406307,-0.7686102105648612,0.29638644668030933,-0.7459467018643298,0.4507027683968997,-0.32137404374182116,0.24846368700830954,0.19379383562078648,0.5065905191680595,-0.11553413168161779,0.6801035524417752,-0.3847668855589167,1.0412677379669484,-0.22332046729660288,0.4156633931104955,-0.20922123786409952"
DB01296,"0.8808472686995921,-0.26411755896096123,-0.5661635127981153,0.07450998071161515,-0.4418139166752845,-0.9643531679325146,0.88085655450646,0.5131123391410534,-0.555792930482116,0.8884852913350835,0.8926680274190174,0.8542251227246018,0.9330687906716063,0.12068046161220253,0.9234902802098994,0.7982285062906009,-0.8775911093952088,-0.8263972643485119,0.9479614277942011,-0.8998228343068189,-0.7411108421455073,0.9233641050123704,-0.49661614397071174,0.889169612894868,0.8363152009389886,0.9293042161588918,0.8862927336832459,0.8404282583766911,0.8971339305333701,-0.4370249919914433,-0.830026991953316,0.8770249732435977,-0.6958041563050602,-0.7922422288196767,0.9002872957846076,0.8454310860476898,-0.6523580565663886,0.8371940010437632,-0.2026284800433854,0.9452946787582834,0.8668152051353224,-0.8831829371416651,0.9112783418996215,0.8721970955930716,0.8909117530148489,-0.5268382777901652,0.847288753313422,0.9087116866984614,-0.5860331446268211,-0.42524235706883856,-0.7103145421843841,-0.2281917757930146,0.9179351249067615,-0.7161410810623398,-0.4329118860827061,-0.8851161723941725,0.8766075935722195,-0.9097073615408691,0.8284286625948543,-0.8865763354000916,-0.31539804824880135,-0.883434639983166,0.9158452277685499,-0.6871217650247963"
DB01297,"0.6521994181538888,-0.6218646990929382,-0.2734246587364696,0.2550180888950745,0.5150321197277984,-0.1564916886601135,0.5798643362986221,-0.23380515559620102,-0.3029367675860627,0.5608717424673166,0.526872304548687,0.6273347633461841,0.2796021192314778,0.6495584295739983,0.13747829195841318,0.4915569053326687,0.0023417210342095655,-0.7415567423412663,0.15792043107178041,-0.19633494383257083,-0.4337769605575279,0.4972506809019367,-0.40490005280181,0.4176134992744849,0.5052431566721057,0.36600339533156573,0.5250993819279242,0.4236738254610083,0.519271791285152,0.10015053506205096,-0.16969732849099634,0.6293727210563763,0.47423248057360057,-0.46241219840736003,0.5250774500698565,0.4846476353001183,-0.197176174988826,0.3940443694576027,-0.05806502344723468,0.2674540696126418,0.5026383916796802,0.058210956549511444,0.5229090614587033,0.46181586548214376,0.38400765477387944,0.5084991006901584,0.5527154280415955,0.421386553995962,0.20119046963584702,-0.827239627750372,0.21519368149029144,-0.5501705072867841,0.46236453397039967,-0.42577274896998113,0.1794294063920032,0.0674705446673365,0.5390552337598333,-0.07379541204395833,0.7075394164010919,-0.30743379863534814,1.0140403454061868,-0.2786208318220344,0.3633767723781982,-0.16355842395883816"
DB01303,"0.27199994991668713,0.3688065691784673,0.351379371105041,-0.4321812814503745,0.23441819349730308,0.03050061979016085,0.41262246364178223,0.126603082307375,-0.39695110184359306,0.3708118524082708,-0.005240685723822432,0.28873916415472073,0.3894390210977925,0.08899649264294898,0.302323150431916,0.3818586541410489,-0.6690352788323962,-0.3984431753560264,0.3978834904466599,0.20063822656136934,-0.2153573365580948,0.2312429615157941,-1.0596610213596322,0.34418817096587206,0.370082389462202,0.048237213548207675,0.29335275751119927,0.3541234070566167,0.13842883254527455,0.8468223618936123,-0.1998084075276515,0.2471171474522948,-0.7153675288846737,-0.7484909601032381,0.32303902144865326,0.4616214969691024,-0.4086859610984898,0.40711460574603153,0.17089870536633056,0.2159937625862621,0.3785292350613753,-0.25495904633557104,0.12026638417215728,0.3685081482300086,0.20297878094793528,0.4793261027545101,0.3128076901078503,0.16614851713029885,-0.763719988218988,0.32827077754075595,0.15127297828154002,-1.606656923919429,0.029425174796496284,0.14373600880595033,0.00400556245065179,0.5363874581814024,0.40982825296799386,0.5795577705939637,0.41955133271945366,0.14069153622637773,-0.6423392533914472,-0.5198175142989647,0.2846790598531364,-0.08187803977938232"
DB01306,"-0.09509747348039345,0.4617454347475928,0.38425065161509975,0.6447515019268061,2.6984026451273357,1.140453725024927,0.2447440603764219,1.5299575895746267,1.4210485691045371,0.17776122202773068,0.08641246520081336,-0.08441223724851316,-0.876723437837093,3.1854608037420227,-0.23942659015443074,-0.298284236225018,0.8190836202950813,1.1001458037822887,-2.1087945870139446,1.219451365213283,-1.2053358851790743,-0.41764367181182305,-3.129173979658299,0.2127725094747717,-0.04258866565696988,-0.3998263807329539,0.20851356035396473,0.11685349887528869,-0.3577471065588144,1.0735055915490375,0.4401698729931205,0.27745248506696174,1.6527602320380885,-0.34810978129268827,-0.24150128413588745,-0.3296211099233998,0.17002625468122062,-0.6219451905930541,-0.01620687265772284,-1.2021177629546964,-0.5358584254050416,0.5645949038880096,0.039375224083694,-0.6667228722273697,0.06096966306704029,1.886403427845409,0.10885122324964433,0.15096309785162274,1.2871064949832827,-4.431976419164601,0.7034069530894811,-1.3857168923892642,-0.16663315826379124,0.26129382492204906,1.2243142735385935,1.4176565983769704,-0.2944810129035652,1.5755052372280722,0.07563765513749175,0.9004229573109949,1.0092109465604007,-0.9175485903665465,-0.23360237325711253,-1.1187979573171778"
DB01307,"-0.12855854106199838,0.3196501315658161,0.32969965813141844,0.5684671095031661,2.6384772894347144,0.8785989163623545,0.26701277743556245,1.4837970244466325,1.4099366445486299,0.28805438220429486,0.17711653052708387,-0.11015310792774095,-0.8556642155276104,3.103067855062626,0.1529827770060279,-0.31167194017568395,0.6896425798282978,0.9728722754037337,-2.1062595282791903,1.0579362283718183,-1.3788139504294337,-0.4426700178901571,-3.3545198832137775,0.34669029105486426,0.03938475028434095,-0.1999047393780177,0.39121259681342074,0.15626015612286973,-0.2185930013282569,0.9029991965845033,0.21027975239126626,0.3330628993568573,1.5611762966892322,-0.5160455327448785,-0.20052922579373184,-0.35714048370655044,0.1545442318643098,-0.689554086176324,-0.019633009314442746,-1.0729756798255377,-0.39187776403419916,0.398030654545457,-0.01084874542623548,-0.7291248054302814,0.1092330401071764,1.7617256219487598,0.18738387648964389,0.4543363387855337,1.2006609149682332,-4.649832505715392,0.5753610236051531,-1.6550353245060634,-0.06617842057196491,0.30845888209509237,1.11715007394331,1.2544270835207305,-0.23883180814978008,1.329528513023797,0.05472793919063871,0.740928833007172,0.677254238001223,-1.145211415512462,0.04098999487386614,-1.4092654297506653"
DB01309,"-0.04819817895514265,0.16460059834086638,0.30313849164741086,0.4936914345708184,2.4496064841801926,0.8156851502220736,0.32440452984948503,1.4268537948841986,1.3196370495405174,0.32524421259068953,0.24558822079147738,-0.04731179538095075,-0.7265174128230568,2.944466858761837,0.1674924138918963,-0.24329747899476215,0.6484160767479974,0.8926976077964933,-1.9217524372643824,0.9686474038816221,-1.3352494485727937,-0.3534306641098492,-3.184092004762243,0.38251376898215395,0.09727502912063762,-0.1271328053646373,0.410212104843028,0.2036891099388359,-0.14233179574507884,0.7981808485260197,0.19300534116722148,0.3619836513181483,1.4251097003152338,-0.5133143116359827,-0.10637656715426909,-0.2890362222653264,0.14517937745317439,-0.5782923501337808,-0.019996062636178164,-0.9328359956381796,-0.3097191360618078,0.341249830234374,0.0549157925078714,-0.6146568805276604,0.16653388762000923,1.6865738751288535,0.22002769461396823,0.4526545046813876,1.162704010136736,-4.4427696141360284,0.46799091230268014,-1.4487220627247999,-0.009926120488721048,0.23055275378396972,1.0633794428889143,1.131777758036704,-0.17991392591984226,1.20539796537262,0.10393729752094248,0.6863452123860537,0.5912828969907002,-1.114210631685298,0.07766354487973126,-1.355356033885154"
DB01319,"0.7160012490773103,-0.11563504637574491,-0.7409551278426408,0.053856319148158756,-0.3546415555263705,-0.8002569065279408,0.7652534202062267,0.4598877457568374,-0.417927601991962,0.7575290761710809,0.7756448765112968,0.6443665893737982,0.8124344607289948,-0.004358692340812561,0.8132132419871559,0.5678249937079279,-0.7682942285372629,-0.6668839479917527,0.7886144560471513,-0.696292337705263,-0.6941891326030112,0.8212377080089369,-0.6773391661956701,0.8631982705396858,0.7715158258737551,0.8160276560566248,0.7338777042347583,0.7835209340643768,0.7439993384168002,-0.5295053659883919,-0.690747392115147,0.700663205563555,-0.6569392849982332,-0.6445696707247547,0.7855290570767438,0.6192214609461153,-0.5707424224768013,0.7493637988957997,-0.32944606768176843,0.7766962369069702,0.7657067107225958,-0.7618354555744373,0.788052889727979,0.8147528081887411,0.8037740939619848,-0.45472844076613006,0.6474407491404202,0.7864855504126159,-0.388060481039245,-0.5033088107691179,-0.5075543805188295,-0.3574199922602668,0.8251722991338629,-0.7154756420746686,-0.3280386842936717,-0.7741331077924863,0.672524357223164,-0.7261329695779418,0.617745732237923,-0.7442012785073784,-0.12561091683402884,-0.8002373139101293,0.8108024455575704,-0.592078420337886"
